iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0045,8,6.461969900067421e-05,0,val_loss,0.004780448249260327,16909
001,0046,256,0.0007458893214450585,0,val_loss,0.0041856547595526625,1978
001,0047,64,0.00046900049251241135,0,val_loss,0.004167289694768767,3526
001,0048,32,0.0005213438810286181,0,val_loss,0.0034173337122350355,9089
001,0049,128,0.00031639098323969956,0,val_loss,0.003521894003278814,1669
001,0050,8,0.00014214847656096867,0,val_loss,0.0030426454941132586,28394
001,0051,32,0.0001812623472656262,0,val_loss,0.0037633594822017347,7467
001,0052,32,0.00011248597571561196,0,val_loss,0.003999983785989361,5401
001,0053,128,0.000625625418298904,0,val_loss,0.0036420176122909627,2321
001,0054,16,0.0009916663152120242,0,val_loss,0.00368469069927607,13972
001,0055,8,0.00047489967579879505,0,val_loss,0.0041873652635048084,26505
001,0056,32,0.00033207968789113115,0,val_loss,0.0031604678031283634,8942
001,0057,64,0.0002647055352877406,0,val_loss,0.004833673407676548,1956
001,0058,64,5.0161566565073e-05,0,val_loss,0.0039046413493456626,3754
001,0059,8,0.0007183158088906622,0,val_loss,0.003925879785371951,32195
001,0060,64,0.0009374439777315857,0,val_loss,0.0034524526996193047,4156
001,0061,128,0.0001212917117576772,0,val_loss,0.003687050005571585,2037
001,0062,256,0.0005644747588903714,0,val_loss,0.004688357715993566,1164
001,0063,1028,0.0006990268518088456,0,val_loss,0.003280245022663724,1430
001,0064,256,0.0006585167761997896,0,val_loss,0.003551349551274257,2223
001,0065,64,0.0005283755331589006,0,val_loss,0.00464532769721626,2523
001,0066,1028,0.00043084878321617665,0,val_loss,0.006377802696980961,1178
001,0067,512,0.0001931575416221721,0,val_loss,0.007567370576329228,431
001,0068,64,0.0007526659868082719,0,val_loss,0.0031190909416154065,3907
001,0069,128,0.0008770789627378877,0,val_loss,0.0031886009010265765,2611
001,0070,8,0.0005915121225962413,0,val_loss,0.0034702794895603915,36670
001,0071,64,0.00042760556104854547,0,val_loss,0.0043791681208640056,3366
001,0072,1028,0.0003229761163113693,0,val_loss,0.005921675853300988,1199
001,0073,16,0.000504906177961169,0,val_loss,0.004493314159989514,10314
001,0074,64,0.0008976070144086536,0,val_loss,0.003181059207382012,5367
001,0075,1028,0.0008481623525541824,0,val_loss,0.005021009277936342,1237
001,0076,8,0.0006466301202029818,0,val_loss,0.0034477798578365954,34900
001,0077,1028,0.0008525845422663142,0,val_loss,0.0038937996874678165,1271
001,0078,16,0.0008746264709334537,0,val_loss,0.0037367500244037486,19408
001,0079,256,0.00042695483617955865,0,val_loss,0.003496297758337467,1717
002,0000,512,0.0001931575416221721,0,val_loss,0.0036566985356898166,1682
002,0001,8,0.00014214847656096867,0,val_loss,0.0030855459222150143,36606
002,0002,8,0.00047044130394329863,0,val_loss,0.0033393218722984038,27601
002,0003,1028,0.00038307019418478685,0,val_loss,0.004365434906179876,1236
002,0004,32,0.0008158052079716688,0,val_loss,0.0051422128910162445,5431
002,0005,512,0.00047044130394329863,0,val_loss,0.006094848639141537,582
002,0006,128,0.0006513232806133403,0,val_loss,0.006211244334290099,859
002,0007,8,0.0007314319138944243,0,val_loss,0.0039632406567531395,29496
002,0008,16,0.0009767159915514373,0,val_loss,0.003241221884099914,19059
002,0009,64,0.001,0,val_loss,0.004889441353266951,4036
002,0010,32,5.138460391888572e-05,0,val_loss,0.003632534007566172,7529
002,0011,256,0.0008972873762132644,0,val_loss,0.0039470531425849715,2170
002,0012,32,0.0007864259398519133,0,val_loss,0.00464899348474359,5214
002,0013,8,5.927975007314903e-05,0,val_loss,0.0032816933632226026,29589
002,0014,256,0.0006585167761997896,0,val_loss,0.0031015945687721197,1720
002,0015,256,0.0005020435141742243,0,val_loss,0.003128517592303326,2015
002,0016,1028,0.0004127198452334494,0,val_loss,0.003753889647520769,1550
002,0017,1028,0.0008525845422663142,0,val_loss,0.0038307777240042386,1354
002,0018,32,0.0007831088611584978,0,val_loss,0.0035584292700513226,10045
002,0019,64,0.000727839462685556,0,val_loss,0.0034299172321822996,3578
002,0020,16,0.000991050999769401,0,val_loss,0.0033670372697712984,19152
002,0021,32,0.0008158052079716688,0,val_loss,0.0036095527833107407,9366
002,0022,64,0.0005080266203572615,0,val_loss,0.00802923612299436,1375
002,0023,128,0.00039649241010516166,0,val_loss,0.003194556887556721,2633
002,0024,8,0.0004207798180088761,0,val_loss,0.0035297054119848644,26911
002,0025,16,0.000660359030360084,0,val_loss,0.0042485128914188895,13283
002,0026,512,0.0001931575416221721,0,val_loss,0.00455945865904386,740
002,0027,8,0.0002187432324905098,0,val_loss,0.004643875086674501,20779
002,0028,32,0.00015386787563186673,0,val_loss,0.0032097535260971546,8033
002,0029,512,0.00016386397492746999,0,val_loss,0.003486062271627613,1710
002,0030,64,0.0007526659868082719,0,val_loss,0.003126343298669201,4650
002,0031,32,0.0008025521490006324,0,val_loss,0.0031216599050922084,8873
002,0032,64,0.0006097089486118368,0,val_loss,0.005205908515756863,3953
002,0033,8,0.0001812623472656262,0,val_loss,0.004347380316962314,20425
002,0034,256,0.0001212917117576772,0,val_loss,0.004464485156754302,1228
002,0035,128,0.00010315955234076524,0,val_loss,0.003218830496921581,3008
002,0036,8,0.000395925952619133,0,val_loss,0.003154921651492608,30184
002,0037,64,0.0009080981221588218,0,val_loss,0.0035728704946454398,3925
002,0038,8,0.0008017037631248301,0,val_loss,0.004079633646547341,30496
002,0039,16,0.0006361645689939866,0,val_loss,0.0033846382836933623,18184
003,0000,512,0.0005020435141742243,0,val_loss,0.0032014299550419947,1035
003,0001,8,0.000395925952619133,0,val_loss,0.00311323507869884,33623
003,0002,128,0.0008770789627378877,0,val_loss,0.0033301310273001895,2653
003,0003,128,0.00020366397360920073,0,val_loss,0.00444247518723388,1709
003,0004,8,0.00013850744140978146,0,val_loss,0.003073088959326511,30023
003,0005,8,5.299506150824187e-05,0,val_loss,0.0032458373879063833,28775
003,0006,8,5.927975007314903e-05,0,val_loss,0.0038366496088187473,22943
003,0007,64,0.0005784689291046585,0,val_loss,0.0031157928225446696,4908
003,0008,256,0.0007526659868082719,0,val_loss,0.0031906970054887936,1894
003,0009,64,0.0008976070144086536,0,val_loss,0.003212846467052418,3612
003,0010,256,0.0005784689291046585,0,val_loss,0.0031464886355077773,2047
003,0011,64,0.0007599285577172025,0,val_loss,0.0030913013491430624,4303
003,0012,256,0.0006197853942182297,0,val_loss,0.0032667716558827356,1676
003,0013,128,0.00020346870002102557,0,val_loss,0.0030924517367605154,2787
003,0014,64,0.00010315955234076524,0,val_loss,0.0032331044257756392,5549
003,0015,128,0.00010315955234076524,0,val_loss,0.0032584461311682966,2357
003,0016,128,0.0004103064585855596,0,val_loss,0.0031421511585207266,2546
003,0017,8,0.00010791016717817464,0,val_loss,0.00328208176004728,25303
003,0018,16,5.138460391888572e-05,0,val_loss,0.0035100730683262234,13728
003,0019,8,5.927975007314903e-05,0,val_loss,0.0032647600191177796,26449
003,0020,16,1e-06,0,val_loss,0.00611495643256456,12851
003,0021,128,0.0004564727098994875,0,val_loss,0.0035041309543919256,2752
003,0022,8,0.0004710943568212314,0,val_loss,0.0033240411660175216,29500
003,0023,256,0.00023507148446883086,0,val_loss,0.0032661625409380586,1484
003,0024,16,0.00014214847656096867,0,val_loss,0.0031389917994322056,14790
003,0025,16,7.658647816132443e-05,0,val_loss,0.0030473636562407353,11516
003,0026,128,0.0004103064585855596,0,val_loss,0.0032008027461506985,2391
003,0027,64,2.9988936345396995e-05,0,val_loss,0.003503984704559079,5349
003,0028,64,0.000937942207332612,0,val_loss,0.003668105741574446,4756
003,0029,128,0.0008955493940881702,0,val_loss,0.003260306541305981,2233
003,0030,64,0.0008976070144086536,0,val_loss,0.0031234179687811164,5041
003,0031,32,0.0008025521490006324,0,val_loss,0.003261558335805784,6842
003,0032,128,0.0008770789627378877,0,val_loss,0.0031550190508290157,2657
003,0033,128,0.0008025521490006324,0,val_loss,0.004177524396300779,2265
003,0034,256,0.00019890002917959338,0,val_loss,0.0031660555778093976,2064
003,0035,256,0.00042695483617955865,0,val_loss,0.003321579662172016,1385
003,0036,256,0.00023507148446883086,0,val_loss,0.003196566377797033,2168
003,0037,256,0.000841210787837458,0,val_loss,0.0077707886248475876,1094
003,0038,16,0.0007822771852647293,0,val_loss,0.0032047728917633423,17873
003,0039,64,0.0005020435141742243,0,val_loss,0.00311347640208593,5049
004,0000,256,0.0007576362183697824,0,val_loss,0.0032130454584002083,1613
004,0001,128,0.0005784689291046585,0,val_loss,0.00321331858183772,2377
004,0002,128,0.0006304656059302534,0,val_loss,0.003111069501696958,2491
004,0003,64,0.0008833876239295757,0,val_loss,0.0032009879465325916,4217
004,0004,128,0.00010315955234076524,0,val_loss,0.0032164969941790304,3178
004,0005,8,0.00017879091603038608,0,val_loss,0.003058581406158841,26945
004,0006,256,0.0005020435141742243,0,val_loss,0.0032506513040620904,1660
004,0007,32,0.00015744364611109922,0,val_loss,0.0031494559809903283,6337
004,0008,128,0.0005784689291046585,0,val_loss,0.0030881218847895295,2969
004,0009,16,0.00019546549608714665,0,val_loss,0.003094922032629193,17419
004,0010,128,0.0009263235512569165,0,val_loss,0.0032010292749571757,2291
004,0011,256,0.00045472318837690953,0,val_loss,0.0031753403573348844,1692
004,0012,16,0.0008025521490006324,0,val_loss,0.0032363035908552773,12937
004,0013,8,0.00010291233906042387,0,val_loss,0.003103392209097457,26695
004,0014,64,0.0006324283266883877,0,val_loss,0.0033648320980323183,3330
004,0015,128,0.0009263235512569165,0,val_loss,0.0031913150667673977,2179
004,0016,8,7.163426438167137e-05,0,val_loss,0.003104553738844228,28085
004,0017,128,0.00023507148446883086,0,val_loss,0.003214685069599641,2201
004,0018,128,0.00012819645339216763,0,val_loss,0.0034918242763083166,3012
004,0019,16,7.658647816132443e-05,0,val_loss,0.0031283378249371183,12659
004,0020,8,7.922415449018909e-05,0,val_loss,0.00320561703583773,24448
004,0021,8,0.00019886907879187676,0,val_loss,0.0032165183068455392,22223
004,0022,8,0.00014622452342653457,0,val_loss,0.0031131385331003023,25478
004,0023,8,0.0008976070144086536,0,val_loss,0.0034616117568609596,25306
004,0024,64,0.0005978280790946564,0,val_loss,0.003286540819715393,3304
004,0025,64,6.430169404942215e-05,0,val_loss,0.0032294984831160293,5655
004,0026,128,0.0003663381639553401,0,val_loss,0.003170449716333301,1971
004,0027,512,0.00023507148446883086,0,val_loss,0.0031387579103036444,1204
004,0028,8,0.00014214847656096867,0,val_loss,0.0030736982318961092,29278
004,0029,512,0.00020153130960006509,0,val_loss,0.0032415789473881603,1525
004,0030,128,0.0005784689291046585,0,val_loss,0.0030524989702677163,2349
004,0031,8,0.00014214847656096867,0,val_loss,0.003049613973363512,32838
004,0032,128,0.00040826470876659883,0,val_loss,0.003258955350781082,2116
004,0033,8,7.596054826060377e-05,0,val_loss,0.0032574655248231595,19028
004,0034,8,0.00013850744140978146,0,val_loss,0.003077760000181045,21393
004,0035,128,0.0005515201538968359,0,val_loss,0.0031293689406555227,2230
004,0036,8,0.0002549564785112408,0,val_loss,0.003407159403626882,29059
004,0037,8,0.0008976070144086536,0,val_loss,0.003417877668857243,28951
004,0038,128,0.00039649241010516166,0,val_loss,0.0032772422325288613,2697
004,0039,8,0.00014214847656096867,0,val_loss,0.0030697521315786683,33860
005,0000,16,0.00014214847656096867,0,val_loss,0.00308481177739933,18259
005,0001,128,0.001,0,val_loss,0.003204478639312043,3226
005,0002,8,0.00014214847656096867,0,val_loss,0.003246077084379918,25173
005,0003,8,0.00014214847656096867,0,val_loss,0.0031955931195730906,25361
005,0004,8,0.00014214847656096867,0,val_loss,0.0031169051875638604,26116
005,0005,16,0.00015626192085140003,0,val_loss,0.003141830934924411,18027
005,0006,256,0.0005307923057019253,0,val_loss,0.0031907557961722375,1609
005,0007,8,6.448685674859529e-05,0,val_loss,0.0030943548278771116,36768
005,0008,8,0.00018466810739055722,0,val_loss,0.003117103432473069,29584
005,0009,8,0.0005784689291046585,0,val_loss,0.003219042217041282,29117
005,0010,256,0.0005530934120425151,0,val_loss,0.003236630484738793,2225
005,0011,32,0.0005020435141742243,0,val_loss,0.0030887498192250385,6185
005,0012,8,0.00013926489622537823,0,val_loss,0.003089440147271336,28825
005,0013,128,0.000500912015174208,0,val_loss,0.003460163134498433,1924
005,0014,256,0.0005784689291046585,0,val_loss,0.003213232169157036,1906
005,0015,8,0.00014214847656096867,0,val_loss,0.003133413275405212,31936
005,0016,128,0.0005784689291046585,0,val_loss,0.0031600593508088787,2350
005,0017,8,0.00014214847656096867,0,val_loss,0.0030893831639485763,25859
005,0018,128,0.0005784689291046585,0,val_loss,0.0031369318062603006,3194
005,0019,16,0.0001761804730239018,0,val_loss,0.0033213245975202022,15525
005,0020,8,0.00017299666820562478,0,val_loss,0.0032020816590813093,24789
005,0021,8,0.00011736730073645075,0,val_loss,0.003074355266799756,26831
005,0022,128,0.0009878967233299307,0,val_loss,0.0033196886409336806,2385
005,0023,8,0.00014214847656096867,0,val_loss,0.003107323843104028,33881
005,0024,8,0.00014214847656096867,0,val_loss,0.0032558285361415622,23270
005,0025,16,0.0002712012171025141,0,val_loss,0.003463747902526525,17064
005,0026,8,0.00014214847656096867,0,val_loss,0.0031959118952966242,23157
005,0027,8,0.00020887805400106107,0,val_loss,0.003110487108614932,31841
005,0028,128,0.0009263235512569165,0,val_loss,0.0031870549169319327,2813
005,0029,128,0.0005262563308107382,0,val_loss,0.0033211603518912072,2560
005,0030,8,0.0003659532467842379,0,val_loss,0.0035557536032721983,31991
005,0031,16,0.00014214847656096867,0,val_loss,0.0031438635788492773,12689
005,0032,128,0.0005784689291046585,0,val_loss,0.0032310802167637115,1991
005,0033,8,0.00012155404616783188,0,val_loss,0.0032582230858651654,24685
005,0034,128,0.0009494404709846316,0,val_loss,0.0038571621078303045,2727
005,0035,8,0.00014214847656096867,0,val_loss,0.003192751178192545,23783
005,0036,32,0.00014214847656096867,0,val_loss,0.003320632925014774,6982
005,0037,8,0.00034296793728099453,0,val_loss,0.0031301139787528022,31220
005,0038,64,0.0005739968660865225,0,val_loss,0.003186582017778596,4167
005,0039,128,0.0006109348457513175,0,val_loss,0.003202405369315386,2182
006,0000,128,0.0005784689291046585,0,val_loss,0.003126264608992861,2462
006,0001,128,0.00014214847656096867,0,val_loss,0.0031635939330121564,1935
006,0002,16,7.666788000445466e-05,0,val_loss,0.0031481900777918727,12797
006,0003,8,0.00016695268831772362,0,val_loss,0.003055888232149001,36409
006,0004,256,0.0005661277760671413,0,val_loss,0.003157288940878752,1843
006,0005,8,0.00014214847656096867,0,val_loss,0.0030560897728282668,33840
006,0006,8,7.658647816132443e-05,0,val_loss,0.0030884586680314,30785
006,0007,128,0.0005449304297327171,0,val_loss,0.0033343007844860058,2240
006,0008,16,5.282712604967284e-05,0,val_loss,0.0031312478612790327,18919
006,0009,8,0.00018026810496707066,0,val_loss,0.0032683868243169405,23799
006,0010,256,0.0005784689291046585,0,val_loss,0.0031382512538151845,2019
006,0011,16,0.00014214847656096867,0,val_loss,0.003053744167924574,17265
006,0012,16,7.658647816132443e-05,0,val_loss,0.0031395857002779392,11784
006,0013,16,0.00014214847656096867,0,val_loss,0.003309771202016698,13772
006,0014,128,0.00014214847656096867,0,val_loss,0.0032592433042958296,2208
006,0015,8,0.00014214847656096867,0,val_loss,0.003097541647457837,25438
006,0016,8,0.0002088603123643615,0,val_loss,0.0032982810022890246,26532
006,0017,8,0.00015698431364897811,0,val_loss,0.003249823956221654,24878
006,0018,16,0.00014214847656096867,0,val_loss,0.0030588991502082125,11495
006,0019,8,0.00014214847656096867,0,val_loss,0.003041094034600927,24911
006,0020,16,8.613489775489981e-05,0,val_loss,0.0032298887800933426,12103
006,0021,8,0.0001727399555363452,0,val_loss,0.003280529883595077,26500
006,0022,8,0.00027147043861367294,0,val_loss,0.0031566780980744904,33855
006,0023,128,0.0009263235512569165,0,val_loss,0.0031778708176709827,2226
006,0024,8,0.00014214847656096867,0,val_loss,0.003139882828195339,35272
006,0025,128,0.00014214847656096867,0,val_loss,0.0031407676821523112,3252
006,0026,8,0.00014214847656096867,0,val_loss,0.003035439714219202,34722
006,0027,8,0.00013850744140978146,0,val_loss,0.0030907047083820693,29973
006,0028,128,0.0009263235512569165,0,val_loss,0.003222442449400971,2774
006,0029,16,1.7468828616299676e-05,0,val_loss,0.003488393192547796,10889
006,0030,8,0.0009263235512569165,0,val_loss,0.003443893939355609,35962
006,0031,16,9.03603465211085e-05,0,val_loss,0.0031214828257698814,10806
006,0032,8,0.00014214847656096867,0,val_loss,0.0033083445408787883,28952
006,0033,8,0.00014214847656096867,0,val_loss,0.0032850200841575716,33480
006,0034,16,5.29363435664299e-05,0,val_loss,0.0031408780707047968,15085
006,0035,8,0.00011277531691241801,0,val_loss,0.0031144218817687444,27299
006,0036,32,0.0005784689291046585,0,val_loss,0.0033771933909786532,7181
006,0037,8,0.00014214847656096867,0,val_loss,0.0030900921652870566,26900
006,0038,128,0.0005784689291046585,0,val_loss,0.00355390366627148,2227
006,0039,8,0.00022437348601431212,0,val_loss,0.003082788983472825,30529
007,0000,8,0.00014894766099649728,0,val_loss,0.003118993272694249,33423
007,0001,8,0.00014214847656096867,0,val_loss,0.003122782114160157,28026
007,0002,128,0.000593996152524175,0,val_loss,0.003140327592337428,2845
007,0003,8,0.00014214847656096867,0,val_loss,0.0033524890100262105,20804
007,0004,8,0.00014214847656096867,0,val_loss,0.003085689161559944,25496
007,0005,8,0.00014214847656096867,0,val_loss,0.0030801634261920442,24763
007,0006,8,0.00014214847656096867,0,val_loss,0.0030654412561350723,31772
007,0007,16,0.00019902608096624948,0,val_loss,0.0030954689937419014,12871
007,0008,8,0.00014214847656096867,0,val_loss,0.0030663020823967473,25501
007,0009,16,7.658647816132443e-05,0,val_loss,0.003199833527412618,10229
007,0010,128,0.0005784689291046585,0,val_loss,0.003190311806329316,2135
007,0011,8,0.00014214847656096867,0,val_loss,0.003127438059410246,22987
007,0012,16,0.00014214847656096867,0,val_loss,0.0032202864286742386,12587
007,0013,8,0.00014214847656096867,0,val_loss,0.003140036462552218,29770
007,0014,8,6.630969411552294e-05,0,val_loss,0.003054746574701971,26282
007,0015,8,0.00014214847656096867,0,val_loss,0.003255661745918631,24702
007,0016,16,0.00010842288427500432,0,val_loss,0.0034234349552179095,12131
007,0017,8,0.00019990514758678107,0,val_loss,0.003059681353454587,32652
007,0018,16,0.00011830187366961107,0,val_loss,0.0030806468410748186,13191
007,0019,8,0.00011988240004484956,0,val_loss,0.0030953587154655816,25861
007,0020,8,0.00014214847656096867,0,val_loss,0.003107869580095222,25606
007,0021,8,0.00014214847656096867,0,val_loss,0.003092891293822052,34095
007,0022,8,0.00019245283435323425,0,val_loss,0.003257661354722906,25534
007,0023,8,0.00014214847656096867,0,val_loss,0.0030769372398545356,26669
007,0024,8,0.00014214847656096867,0,val_loss,0.0032692204435687787,23114
007,0025,8,0.00014214847656096867,0,val_loss,0.003076811448521394,31503
007,0026,16,0.00014214847656096867,0,val_loss,0.003056853320683819,15841
007,0027,8,0.00020232291734804912,0,val_loss,0.0031090682816936827,27134
007,0028,8,0.00015149083896820548,0,val_loss,0.003223819962842535,26492
007,0029,8,0.00014214847656096867,0,val_loss,0.003082084712889471,28022
007,0030,16,4.892336922685564e-05,0,val_loss,0.003085591054891822,12356
007,0031,128,0.0008769878217282273,0,val_loss,0.0031682388155579856,2983
007,0032,8,0.00016507294090739791,0,val_loss,0.004208648976371488,19358
007,0033,8,9.754074891410383e-05,0,val_loss,0.0030579425028288507,28306
007,0034,8,0.0001440265516922893,0,val_loss,0.003462910571427477,24456
007,0035,8,0.00012548468351379548,0,val_loss,0.003101700545704513,29242
007,0036,16,0.00013163816917528492,0,val_loss,0.003260016261738826,12735
007,0037,8,0.00014214847656096867,0,val_loss,0.003106639165743614,32462
007,0038,8,0.00014214847656096867,0,val_loss,0.003063676863531191,29590
007,0039,8,0.00014214847656096867,0,val_loss,0.0030640911523194957,27524
008,0000,8,0.00014214847656096867,0,val_loss,0.003530989712090721,21201
008,0001,8,0.00014214847656096867,0,val_loss,0.00307257817439111,35493
008,0002,8,0.00011024059224437307,0,val_loss,0.0033665853595732163,20120
008,0003,16,0.00014214847656096867,0,val_loss,0.003072847527355152,14792
008,0004,8,6.084133860211074e-05,0,val_loss,0.0030871531043623972,32948
008,0005,16,0.00012688918972277003,0,val_loss,0.0031059483886250374,11621
008,0006,8,0.000215456180716644,0,val_loss,0.003097123177569917,34614
008,0007,16,0.00014214847656096867,0,val_loss,0.0031277417358878323,12828
008,0008,8,0.00014214847656096867,0,val_loss,0.0030673540085760613,36539
008,0009,8,0.00014214847656096867,0,val_loss,0.0031556457218012805,26733
008,0010,8,0.00014214847656096867,0,val_loss,0.0031246205402630776,26543
008,0011,8,0.00014214847656096867,0,val_loss,0.0031363564063468926,22251
008,0012,8,0.00014214847656096867,0,val_loss,0.0031297346796647935,30894
008,0013,8,0.00014214847656096867,0,val_loss,0.003011284488735729,30215
008,0014,8,0.00020999289415234032,0,val_loss,0.003075295048063762,30342
008,0015,8,0.00011898068755253494,0,val_loss,0.003013789201939838,32221
008,0016,8,0.00014214847656096867,0,val_loss,0.0030377436294607794,30212
008,0017,8,0.00017077641320510672,0,val_loss,0.003816508515899891,20326
008,0018,8,0.00014214847656096867,0,val_loss,0.003161206289618067,30875
008,0019,8,0.00014214847656096867,0,val_loss,0.0032679450357833667,28623
008,0020,8,0.00014214847656096867,0,val_loss,0.0030648248011447984,26933
008,0021,8,0.00014214847656096867,0,val_loss,0.0030867867467136087,30052
008,0022,8,6.056368834324426e-05,0,val_loss,0.003143074852349575,32376
008,0023,8,0.00014214847656096867,0,val_loss,0.0030826882719960534,32848
008,0024,8,0.00012347385459377238,0,val_loss,0.0030292373523090298,32743
008,0025,8,0.00014214847656096867,0,val_loss,0.003118258959810188,26585
008,0026,8,0.00017081663995466783,0,val_loss,0.0031928010318755693,26396
008,0027,128,0.0005784689291046585,0,val_loss,0.0030886074937024667,2606
008,0028,8,0.00014214847656096867,0,val_loss,0.0030473398658058025,26074
008,0029,8,0.00014214847656096867,0,val_loss,0.0032425412909946544,30191
008,0030,8,9.295896706690616e-05,0,val_loss,0.003084921002491501,29473
008,0031,8,0.00014214847656096867,0,val_loss,0.003108109250629531,25683
008,0032,8,0.00014214847656096867,0,val_loss,0.003115961223190862,26339
008,0033,8,0.00014214847656096867,0,val_loss,0.0031745954951128814,27163
008,0034,16,0.00017307700760688143,0,val_loss,0.003102691063907549,18157
008,0035,8,0.00014214847656096867,0,val_loss,0.003308486998695362,24348
008,0036,8,0.00014214847656096867,0,val_loss,0.0031459285335090886,36560
008,0037,8,0.00014214847656096867,0,val_loss,0.003083022060977302,34555
008,0038,8,0.00017494827988863472,0,val_loss,0.003227727290338747,24778
008,0039,8,0.00014214847656096867,0,val_loss,0.003111532217774178,31919
009,0000,8,9.635214080808514e-05,0,val_loss,0.0031047499840245497,29388
009,0001,8,0.00012347385459377238,0,val_loss,0.003170989904823529,30342
009,0002,8,0.0001281555206171704,0,val_loss,0.0031136778437739865,29972
009,0003,8,0.00014214847656096867,0,val_loss,0.0030700393368048215,25924
009,0004,8,0.00014214847656096867,0,val_loss,0.003055145095718164,27996
009,0005,8,0.00016339950823894068,0,val_loss,0.0031091733445850972,27141
009,0006,8,0.00014214847656096867,0,val_loss,0.0030601831505235595,27048
009,0007,8,0.00014214847656096867,0,val_loss,0.003156499767864992,31055
009,0008,8,0.00013105289476185846,0,val_loss,0.0030059919277602115,27758
009,0009,8,0.00014214847656096867,0,val_loss,0.003114328183566634,25119
009,0010,8,0.00013474903401194257,0,val_loss,0.003297447879758648,27747
009,0011,8,6.700836615953355e-05,0,val_loss,0.0031441755848922903,20044
009,0012,8,0.00010426087205949949,0,val_loss,0.0030966541310229047,26161
009,0013,8,0.00014214847656096867,0,val_loss,0.0030974883932457674,30533
009,0014,8,0.00014214847656096867,0,val_loss,0.0030375859652630047,30902
009,0015,8,0.00014214847656096867,0,val_loss,0.003073969458575243,25375
009,0016,8,0.0001349816940608065,0,val_loss,0.0030602428667764053,33789
009,0017,8,0.00014214847656096867,0,val_loss,0.003029729843961967,32705
009,0018,8,0.00014214847656096867,0,val_loss,0.0030758360599355784,31026
009,0019,8,0.00012971485500649175,0,val_loss,0.0030950883298741373,22398
009,0020,8,0.00014214847656096867,0,val_loss,0.0030677119418213096,28076
