iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,512,0.00028758399527195063,val_loss,0.03819999815756462,37
001,0001,16,0.00031676082872397326,val_loss,0.0079326672804813,241
001,0002,1028,0.0009588058173404848,val_loss,0.01488539658148113,45
001,0003,64,0.00045506607268103394,val_loss,0.009128995721732385,118
001,0004,32,0.0008521670216196102,val_loss,0.013778465376499818,96
001,0005,64,0.000851074034525542,val_loss,0.008219416253886013,111
001,0006,64,0.00016339475653812284,val_loss,0.013143039409305127,127
001,0007,512,0.0001803882703713293,val_loss,0.07166283705990562,34
001,0008,1028,0.0009860243939432795,val_loss,0.04056998513265107,35
001,0009,64,0.00020521037037828126,val_loss,0.03402551285550502,48
001,0010,128,0.00027151855282579,val_loss,0.014422091525909956,84
001,0011,256,0.0002454505627347001,val_loss,0.01880930341423455,69
001,0012,512,0.0005638692315894563,val_loss,0.05611335508882534,36
001,0013,256,0.0004250466819700637,val_loss,0.00889242303510259,55
001,0014,256,0.0008104279831441944,val_loss,0.03005342167609298,37
001,0015,256,0.0005190908403965725,val_loss,0.01426519193119409,68
001,0016,1028,0.000651119716845277,val_loss,0.030128900599560363,34
001,0017,128,0.0007878755336430098,val_loss,0.015257590624184806,87
001,0018,512,0.00023192902755178656,val_loss,0.043655793858747065,31
001,0019,64,0.00017287739198974624,val_loss,0.02450473463902814,51
001,0020,8,0.0005583486715311742,val_loss,0.008106919465162113,439
001,0021,32,0.0006518428131039019,val_loss,0.008299550685241198,131
001,0022,16,0.00018216474604034553,val_loss,0.009188109642591633,142
001,0023,1028,0.0008121508214148076,val_loss,0.09842564334525696,32
001,0024,128,0.0003284495810287429,val_loss,0.009365767449513647,49
001,0025,8,0.000638322609688343,val_loss,0.007674735577637755,351
001,0026,1028,0.0001755627518042666,val_loss,0.01831526181913766,33
001,0027,64,0.00018033588651264373,val_loss,0.012933228140512483,59
001,0028,512,0.0008402110377239414,val_loss,0.12022238670392332,34
001,0029,128,0.0006179523728186728,val_loss,0.010204849414524514,89
001,0030,1028,0.0006304952553637748,val_loss,0.08045589503860126,36
001,0031,128,0.000489830853047355,val_loss,0.05307216498278168,41
001,0032,64,7.663447907614544e-05,val_loss,0.017491244485220835,119
001,0033,128,0.0009412173899567008,val_loss,0.009305086916432389,68
001,0034,1028,0.00013134681566421752,val_loss,0.017701708644015494,37
001,0035,64,0.00033982381482768997,val_loss,0.010097610421915431,61
001,0036,64,0.0005770877899339616,val_loss,0.022428940754175918,46
001,0037,64,0.00028353590778788465,val_loss,0.009404441748738487,120
001,0038,1028,5.999781505502902e-05,val_loss,0.05761755800008217,38
001,0039,8,0.00012490319701791058,val_loss,0.008389165528602633,571
001,0040,512,4.399750054957635e-05,val_loss,0.013206194668666366,47
001,0041,32,0.00047810523320663417,val_loss,0.007782424036297197,181
001,0042,1028,0.00028103246099270935,val_loss,0.054440631478460115,37
001,0043,128,0.0003398384471397267,val_loss,0.048425101822889303,38
001,0044,8,0.00023510789800520605,val_loss,0.0075040048049676246,586
001,0045,256,0.0005384140947671416,val_loss,0.013036645861919815,36
001,0046,8,0.000472169657147609,val_loss,0.007639545085885113,557
001,0047,128,0.0006714768087251176,val_loss,0.016711634394481596,39
001,0048,32,0.0009310498514367127,val_loss,0.008672312797058433,140
001,0049,128,0.0001539879132824162,val_loss,0.015361614095329018,87
001,0050,8,0.0002700335572142094,val_loss,0.008177716691486795,502
001,0051,256,0.0007617448303607085,val_loss,0.08442228304057141,53
001,0052,256,0.0008710551909518078,val_loss,0.03682362130348677,36
001,0053,32,0.00010802236976354001,val_loss,0.007740088097582344,197
001,0054,1028,2.6426520726694973e-05,val_loss,0.012529501332083203,63
001,0055,16,0.00011788776243134293,val_loss,0.008376108724931814,345
001,0056,256,0.0007650618999307275,val_loss,0.022614856745412883,34
001,0057,16,0.0008192547826192697,val_loss,0.007821240379919351,215
001,0058,8,0.00042711530367193194,val_loss,0.007487562056836877,390
001,0059,256,0.000503569469934431,val_loss,0.0697614527749587,57
001,0060,64,0.0008859725485333035,val_loss,0.025907944943248697,48
001,0061,16,0.0005684637218305065,val_loss,0.007922150490585101,251
001,0062,64,0.00099748672080266,val_loss,0.00904206979039743,112
001,0063,512,0.0003978103533482701,val_loss,0.014855031292846911,35
001,0064,16,0.0007499371118727113,val_loss,0.0074336211057088345,266
001,0065,32,0.00043379706987732054,val_loss,0.007401691738021187,191
001,0066,128,0.0005531197286700997,val_loss,0.047033981013380154,39
001,0067,16,9.933078609954974e-05,val_loss,0.0082931362500235,372
001,0068,64,0.0003987936750160291,val_loss,0.021037294140813095,114
001,0069,16,0.0005051213768871892,val_loss,0.007423136471940394,313
001,0070,16,0.0007494185749990976,val_loss,0.00803608312893062,246
001,0071,128,0.00028853655208847573,val_loss,0.02002634256373345,37
001,0072,16,0.0007382329137840352,val_loss,0.007338819332875195,231
001,0073,512,0.00025711718907914385,val_loss,0.11829128924283658,36
001,0074,512,0.00034219637859556485,val_loss,0.024065801109142217,35
001,0075,1028,0.0003192144198508901,val_loss,0.00893467027786759,58
001,0076,16,0.00038731869815428335,val_loss,0.007348332671790273,277
001,0077,64,0.0007048673000150511,val_loss,0.008167648377905035,122
001,0078,1028,2.2559526868582212e-05,val_loss,0.11110771065314214,57
001,0079,128,0.000326055907067726,val_loss,0.008423307673610003,70
002,0000,32,9.933078609954974e-05,val_loss,0.10692642164425366,64
002,0001,16,0.0009412173899567008,val_loss,0.008315212428814493,179
002,0002,256,0.0009834818501651054,val_loss,0.012609313107431583,43
002,0003,16,0.0008192547826192697,val_loss,0.00852438527208708,204
002,0004,256,0.000851074034525542,val_loss,0.029606547548394486,37
002,0005,128,0.0005332493016674825,val_loss,0.017453632711454177,81
002,0006,128,0.0007966255826343014,val_loss,0.010037800897047124,82
002,0007,1028,0.000651119716845277,val_loss,0.044510585407611825,33
002,0008,64,0.00020521037037828126,val_loss,0.019305486969752254,69
002,0009,256,0.0007825246580921627,val_loss,0.03425661969670514,33
002,0010,8,0.00023510789800520605,val_loss,0.00788663724129606,323
002,0011,512,0.000651119716845277,val_loss,0.031036268204215893,36
002,0012,128,0.0001539879132824162,val_loss,0.02885454865592211,39
002,0013,1028,0.0007661262188272472,val_loss,0.03722247994599243,32
002,0014,512,0.0003978103533482701,val_loss,0.013082797355805751,43
002,0015,1028,0.00033815929483158193,val_loss,0.01623583437182072,36
002,0016,1028,0.0005384140947671416,val_loss,0.014332051868218735,36
002,0017,1028,0.000651119716845277,val_loss,0.05420254500266088,35
002,0018,8,0.00012490319701791058,val_loss,0.021412610220465866,557
002,0019,512,0.00028758399527195063,val_loss,0.07297343967862098,34
002,0020,64,0.0002540380230176396,val_loss,0.00831899231816897,103
002,0021,128,0.0006714768087251176,val_loss,0.019972605834665227,39
002,0022,256,0.0009860243939432795,val_loss,0.008588551148557201,68
002,0023,128,0.0008710551909518078,val_loss,0.03931353757270321,39
002,0024,8,0.0007123940128906875,val_loss,0.007367293297127408,527
002,0025,512,0.0008104279831441944,val_loss,0.03440089259320803,38
002,0026,128,0.00045506607268103394,val_loss,0.042222744025695855,38
002,0027,1028,5.999781505502902e-05,val_loss,0.04999723925849175,32
002,0028,64,0.00027503157839959885,val_loss,0.010924762973356565,124
002,0029,128,0.000667145836510646,val_loss,0.02801854460521936,83
002,0030,64,0.00047810523320663417,val_loss,0.014962450172512617,51
002,0031,64,0.0006518428131039019,val_loss,0.00934217548205198,106
002,0032,128,0.00099748672080266,val_loss,0.060721836349758716,39
002,0033,512,0.0005638692315894563,val_loss,0.03749641064019958,33
002,0034,256,0.00027151855282579,val_loss,0.08878788726556132,44
002,0035,128,0.00028103246099270935,val_loss,0.022322843834102723,44
002,0036,256,0.0005260717898167201,val_loss,0.037054099915569745,37
002,0037,256,0.0005190586214143584,val_loss,0.04419665601253573,36
002,0038,512,0.0005638692315894563,val_loss,0.05587479804516123,34
002,0039,1028,2.9201894926666478e-05,val_loss,0.05463971618146423,33
003,0000,8,0.0005583486715311742,val_loss,0.007615790493417049,406
003,0001,64,1e-06,val_loss,0.01308734784864287,129
003,0002,32,0.0007350487210780583,val_loss,0.00806752840789151,186
003,0003,8,0.0002700335572142094,val_loss,0.007937340540055444,473
003,0004,64,0.00099748672080266,val_loss,0.008334927673198359,101
003,0005,256,0.00010802236976354001,val_loss,0.010257340122982562,58
003,0006,16,0.0007494185749990976,val_loss,0.007637355501475732,318
003,0007,16,0.0006690961030993107,val_loss,0.007507856170393591,233
003,0008,64,0.00045506607268103394,val_loss,0.009298608246587653,100
003,0009,64,0.0002540380230176396,val_loss,0.008143945156425868,94
003,0010,16,0.00038731869815428335,val_loss,0.008106899204554065,274
003,0011,16,0.0007494185749990976,val_loss,0.007422184241926926,298
003,0012,512,4.399750054957635e-05,val_loss,0.014741255897927992,47
003,0013,256,0.0005583486715311742,val_loss,0.06353062542994983,36
003,0014,32,0.00051802858554435,val_loss,0.00758909451822029,160
003,0015,64,0.00010802236976354001,val_loss,0.021573408872211316,47
003,0016,8,0.000638322609688343,val_loss,0.007072464824308394,326
003,0017,128,0.00012876423444064936,val_loss,0.07112276707916591,40
003,0018,8,0.00023510789800520605,val_loss,0.007676708532217237,488
003,0019,128,0.0004079404755140978,val_loss,0.011348943210509941,51
003,0020,1028,0.0003192144198508901,val_loss,0.014457763672042996,35
003,0021,16,0.0003696156567880048,val_loss,0.007728516131380357,231
003,0022,8,0.00042711530367193194,val_loss,0.008389659145721954,434
003,0023,16,0.0005051213768871892,val_loss,0.007454343199667165,294
003,0024,128,0.0001539879132824162,val_loss,0.10398125088034513,39
003,0025,8,0.0002700335572142094,val_loss,0.0073180038174433595,635
003,0026,128,0.0007048673000150511,val_loss,0.023232898804534573,79
003,0027,64,0.00042711530367193194,val_loss,0.008715333711459028,125
003,0028,128,0.0003284495810287429,val_loss,0.008114772338119084,54
003,0029,8,0.0008266429721637313,val_loss,0.007373574984927689,372
003,0030,32,0.0001085881728180737,val_loss,0.013724398263990873,124
003,0031,8,0.0007494185749990976,val_loss,0.007603299466154968,443
003,0032,8,0.0006736402374627707,val_loss,0.007402212892552957,444
003,0033,1028,0.0001370327598817567,val_loss,0.02747964780925319,32
003,0034,512,0.0005060247442689284,val_loss,0.013470804012307274,39
003,0035,8,0.000326055907067726,val_loss,0.0075336613949049305,387
003,0036,8,0.00014883297004019222,val_loss,0.0077129176028098035,512
003,0037,1028,0.00013134681566421752,val_loss,0.025181010287070944,36
003,0038,8,0.00042711530367193194,val_loss,0.007517505874297748,461
003,0039,1028,0.0004210477184510284,val_loss,0.01448385671317634,40
004,0000,8,0.0005583486715311742,val_loss,0.007440650504231255,451
004,0001,8,0.0007382329137840352,val_loss,0.007331767997976658,640
004,0002,8,0.0003166546575386242,val_loss,0.008137309350227098,426
004,0003,8,0.000472169657147609,val_loss,0.007676017071539556,443
004,0004,8,0.00042711530367193194,val_loss,0.008203604141801695,369
004,0005,32,0.0007499371118727113,val_loss,0.007614024603012153,129
004,0006,8,0.0005688916844152424,val_loss,0.007775261176765565,341
004,0007,32,0.0004513003356935003,val_loss,0.008646673529408509,153
004,0008,8,0.0007123940128906875,val_loss,0.007713510050952254,499
004,0009,8,0.00023298194239389884,val_loss,0.007489093808797667,465
004,0010,8,0.0007123940128906875,val_loss,0.007397794521989152,384
004,0011,512,1.7630491879854222e-05,val_loss,0.016316356838159213,38
004,0012,8,0.00032298049283484694,val_loss,0.007532113178685935,469
004,0013,8,0.000679561521639756,val_loss,0.007413709405473194,512
004,0014,8,0.0007123940128906875,val_loss,0.008482323868423361,418
004,0015,8,0.00012490319701791058,val_loss,0.007948345492080715,580
004,0016,16,0.0007178273915300573,val_loss,0.008474163202968643,241
004,0017,16,0.0005051213768871892,val_loss,0.0076123578894459285,181
004,0018,8,0.00042711530367193194,val_loss,0.007940076249145436,424
004,0019,16,0.0004923539678441962,val_loss,0.00860334690189983,286
004,0020,8,0.0002700335572142094,val_loss,0.007495016190750189,385
004,0021,8,0.0007123940128906875,val_loss,0.008024575775405563,377
004,0022,32,0.00038731869815428335,val_loss,0.00813718582719483,183
004,0023,8,0.0001120056008630913,val_loss,0.008165115744222072,608
004,0024,8,0.0007123940128906875,val_loss,0.007609033925573883,398
004,0025,8,0.00046642510754867924,val_loss,0.007473251000462805,385
004,0026,32,0.0007417975540325674,val_loss,0.007132444173181076,119
004,0027,8,0.0003983106089213723,val_loss,0.007752044857322478,453
004,0028,16,0.0003949058921420028,val_loss,0.007536230080325567,256
004,0029,16,0.00038731869815428335,val_loss,0.00811097268130967,237
004,0030,8,0.000638322609688343,val_loss,0.00720569577306147,344
004,0031,8,0.0003960658899596763,val_loss,0.00754752964702774,483
004,0032,8,0.0007123940128906875,val_loss,0.007742363829396939,390
004,0033,8,0.00042711530367193194,val_loss,0.008129725444073031,466
004,0034,8,0.0006218389600144885,val_loss,0.007894749234253137,264
004,0035,16,0.0007382329137840352,val_loss,0.007693322553634945,210
004,0036,16,0.0003575525434157265,val_loss,0.008379789115309677,240
004,0037,8,0.0005181451298889153,val_loss,0.008090302027399549,464
004,0038,8,0.0001682987816554984,val_loss,0.007634724717985864,519
004,0039,8,0.0007123940128906875,val_loss,0.008212466981540052,307
005,0000,32,0.0007137912509763302,val_loss,0.0070511720842413505,166
005,0001,8,0.00038731869815428335,val_loss,0.007076507380375819,305
005,0002,16,0.00038731869815428335,val_loss,0.008451449150689783,256
005,0003,16,0.0007020513857625084,val_loss,0.007975888101501126,219
005,0004,8,0.000638322609688343,val_loss,0.007362376158236441,340
005,0005,8,0.000638322609688343,val_loss,0.007927348842921279,409
005,0006,16,0.0007382329137840352,val_loss,0.007103693285872824,200
005,0007,16,0.00038731869815428335,val_loss,0.007818689071230511,189
005,0008,16,0.0007123940128906875,val_loss,0.007499860875679705,230
005,0009,16,0.0004966242301495498,val_loss,0.007568613662752581,225
005,0010,16,0.0006873396250679357,val_loss,0.008100794940952493,203
005,0011,8,0.0007233078785009019,val_loss,0.0077429638945252345,385
005,0012,8,0.0007123940128906875,val_loss,0.007673949123124425,430
005,0013,16,0.00038731869815428335,val_loss,0.007647969465957853,297
005,0014,16,0.00038731869815428335,val_loss,0.008555660652117872,262
005,0015,8,0.000642571322733288,val_loss,0.007544259579914427,390
005,0016,16,0.0007382329137840352,val_loss,0.007518068685983793,276
005,0017,8,0.00042711530367193194,val_loss,0.008096272811643353,391
005,0018,16,0.0007382329137840352,val_loss,0.007741139326285144,334
005,0019,8,0.0002700335572142094,val_loss,0.007868092414013653,400
005,0020,8,0.000638322609688343,val_loss,0.0075953452152026195,355
005,0021,16,0.00038731869815428335,val_loss,0.007676007703911461,288
005,0022,8,0.000638322609688343,val_loss,0.008224101901466293,412
005,0023,16,0.00038731869815428335,val_loss,0.007422630922008427,298
005,0024,8,0.00031807572476720184,val_loss,0.007711189333831628,494
005,0025,8,0.0005396706619859875,val_loss,0.008035840398939226,337
005,0026,8,0.00038731869815428335,val_loss,0.00789398767019309,381
005,0027,8,0.000638322609688343,val_loss,0.007839180508703312,455
005,0028,8,0.0007123940128906875,val_loss,0.007973603161384735,427
005,0029,16,0.0004821982457548335,val_loss,0.007238523549061894,189
005,0030,16,0.0007382329137840352,val_loss,0.00716214194415905,251
005,0031,8,0.00038731869815428335,val_loss,0.007450283514238125,397
005,0032,8,0.0007123940128906875,val_loss,0.0076780428070549215,374
005,0033,8,0.0006064359470346421,val_loss,0.008115785278676886,393
005,0034,8,0.00036973841093297183,val_loss,0.007644927337761421,376
005,0035,8,0.0006019349293997468,val_loss,0.007613026753796482,373
005,0036,8,0.0002700335572142094,val_loss,0.007887125605775314,448
005,0037,8,0.0007382329137840352,val_loss,0.007713123878152011,474
005,0038,8,0.00061129689604811,val_loss,0.007338359223637181,398
005,0039,8,0.0007123940128906875,val_loss,0.00726357052823556,399
006,0000,16,0.000638322609688343,val_loss,0.007314059588899728,230
006,0001,8,0.000638322609688343,val_loss,0.008322220416188264,321
006,0002,8,0.0002700335572142094,val_loss,0.007505711961886902,403
006,0003,32,0.0007417975540325674,val_loss,0.007482398252230128,113
006,0004,8,0.000638322609688343,val_loss,0.007210360588423112,545
006,0005,32,0.0007417975540325674,val_loss,0.007112833427430867,147
006,0006,8,0.0007382329137840352,val_loss,0.007388307902557547,468
006,0007,8,0.000638322609688343,val_loss,0.008039471645272724,400
006,0008,8,0.0007123940128906875,val_loss,0.007223113895446135,629
006,0009,128,0.0006921869165872433,val_loss,0.00886320371749959,66
006,0010,16,0.000638322609688343,val_loss,0.007524833699096231,189
006,0011,8,0.000638322609688343,val_loss,0.007531945167085258,286
006,0012,8,0.0007382329137840352,val_loss,0.007889808713255014,357
006,0013,16,0.0007821583541695991,val_loss,0.00804203392812517,196
006,0014,64,0.0007382329137840352,val_loss,0.008312987930225777,124
006,0015,8,0.000638322609688343,val_loss,0.007942883807711363,408
006,0016,8,0.0006606618109493284,val_loss,0.007435731662562647,376
006,0017,8,0.000638322609688343,val_loss,0.006749500935144872,339
006,0018,8,0.0007417975540325674,val_loss,0.00769653365431626,319
006,0019,16,0.00038731869815428335,val_loss,0.008584046408850852,184
006,0020,8,0.0007382329137840352,val_loss,0.0077330533725696446,453
006,0021,8,0.000638322609688343,val_loss,0.007422620184903406,359
006,0022,8,0.0006794090878670027,val_loss,0.007740885118590634,284
006,0023,8,0.000638322609688343,val_loss,0.007864637560611178,440
006,0024,8,0.0007382329137840352,val_loss,0.007618320973539049,333
006,0025,32,0.0006793354509159106,val_loss,0.008088948467550976,111
006,0026,8,0.000638322609688343,val_loss,0.00750493778565047,289
006,0027,8,0.0007417975540325674,val_loss,0.007326703490805025,484
006,0028,16,0.000634249414344801,val_loss,0.007128071041384393,307
006,0029,32,0.0003635715923426374,val_loss,0.007853404094685448,197
006,0030,8,0.0005697506552927996,val_loss,0.007362576414208397,322
