iteration,sample,batch_size,learning_rate,metric,result,walltime
010,0035,128,0.0006467449470523513,0,val_loss,0.007220280822366476,77
010,0017,64,0.0006467449470523513,0,val_loss,0.006785317789763212,106
010,0028,128,1e-06,0,val_loss,0.021813014522194862,78
010,0006,128,1e-06,0,val_loss,0.021763330325484276,78
010,0038,128,0.0006467449470523513,0,val_loss,0.007184520363807678,78
010,0005,128,0.0006467449470523513,0,val_loss,0.007640974596142769,76
010,0011,128,0.0006467449470523513,0,val_loss,0.007379875052720308,78
010,0014,64,0.0010867356225039858,0,val_loss,0.007597077637910843,106
010,0007,256,0.0010867356225039858,0,val_loss,0.007220270112156868,47
010,0002,256,1e-06,0,val_loss,0.02908468432724476,52
010,0012,128,0.0006467449470523513,0,val_loss,0.007229667156934738,73
010,0016,128,0.0006467449470523513,0,val_loss,0.007185935974121094,72
010,0031,128,0.0006467449470523513,0,val_loss,0.007246905937790871,74
010,0037,128,0.0010867356225039858,0,val_loss,0.007168970070779324,75
010,0024,128,0.0006467449470523513,0,val_loss,0.006793800741434097,74
010,0029,256,0.0008048736856768305,0,val_loss,0.007254427298903465,54
010,0027,128,0.0010867356225039858,0,val_loss,0.007172327022999525,75
010,0015,128,0.0010867356225039858,0,val_loss,0.007248800713568926,74
010,0001,128,0.015647816981690783,0,val_loss,0.05259979888796806,73
010,0000,256,0.0008048736856768305,0,val_loss,0.007688922807574272,53
010,0020,256,0.0008048736856768305,0,val_loss,0.007269721478223801,54
010,0036,128,1e-06,0,val_loss,0.01828315295279026,70
010,0025,256,0.0008048736856768305,0,val_loss,0.006948520429432392,53
010,0010,256,0.0008048736856768305,0,val_loss,0.0076056779362261295,53
010,0033,256,0.0008048736856768305,0,val_loss,0.00801313016563654,54
010,0004,128,0.0006467449470523513,0,val_loss,0.006995201576501131,72
010,0021,256,0.0008048736856768305,0,val_loss,0.00731591647490859,53
010,0009,128,1e-06,0,val_loss,0.018857786431908607,72
010,0019,128,0.00623999342379022,0,val_loss,0.05259979888796806,76
010,0008,128,0.0006467449470523513,0,val_loss,0.007308637723326683,62
010,0022,128,0.0006467449470523513,0,val_loss,0.007040821015834808,77
010,0003,128,0.0006467449470523513,0,val_loss,0.0071042366325855255,77
010,0032,128,0.0006467449470523513,0,val_loss,0.006862848065793514,75
010,0018,256,0.0008048736856768305,0,val_loss,0.0074607632122933865,52
010,0013,128,1e-06,0,val_loss,0.022697241976857185,75
010,0030,128,1e-06,0,val_loss,0.02051783725619316,75
010,0023,128,0.0006467449470523513,0,val_loss,0.007128496654331684,61
010,0026,128,0.0006467449470523513,0,val_loss,0.00706859678030014,61
