iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,128,0.0008501052915655592,val_loss,0.008171508454067698,1122
001,0001,512,0.00016559590499800334,val_loss,0.005843418801425186,837
001,0002,256,0.000281504365707756,val_loss,0.006722359610166023,880
001,0003,512,0.0009437035207907699,val_loss,0.008116486889236265,893
001,0004,1028,0.0007512041706573375,val_loss,0.008152069984184735,723
001,0005,512,0.0004038812383689698,val_loss,0.00768895746621134,892
001,0006,256,0.0006154979263670251,val_loss,0.008042804417586463,819
001,0007,256,3.4122685325962974e-05,val_loss,0.006529081944063169,919
001,0008,512,0.00021029057724225732,val_loss,0.006567314282427747,906
001,0009,256,0.0009096734630618837,val_loss,0.007994186097278541,693
001,0010,64,0.0006757775080386342,val_loss,0.008118640008685151,992
001,0011,1028,3.566719729140016e-05,val_loss,0.01203761952249765,885
001,0012,128,0.0005195406914413524,val_loss,0.008204650522473296,967
001,0013,128,0.00018436089698436783,val_loss,0.006033781499588438,1083
001,0014,256,0.0007152583495265233,val_loss,0.00795692836464284,910
001,0015,256,0.0007447246367299816,val_loss,0.008079538966414166,841
002,0000,256,0.0002184859383399269,val_loss,0.0074266302043743205,735
002,0001,128,0.0008209718719947509,val_loss,0.008204061626758418,854
002,0002,512,0.0004038812383689698,val_loss,0.005846643639766477,904
002,0003,256,0.00037939583009062984,val_loss,0.006978446178992911,721
002,0004,256,0.0005195406914413524,val_loss,0.008088386513407146,796
002,0005,64,0.0006757775080386342,val_loss,0.008024431391897286,1142
002,0006,128,0.00011278428055614488,val_loss,0.006080529175107001,1079
002,0007,512,0.00019306380321264862,val_loss,0.0060118670854435756,872
003,0000,512,0.00022302316303765053,val_loss,0.007699841827024286,782
003,0001,256,0.0008756110984707779,val_loss,0.00817463547500322,686
003,0002,512,0.0009096734630618837,val_loss,0.008147587090855677,800
003,0003,1028,0.00022879241423762853,val_loss,0.005637582710568144,880
003,0004,512,0.00015588790285292584,val_loss,0.006123753660402818,874
003,0005,256,0.0004038812383689698,val_loss,0.008175000913476522,646
003,0006,512,0.0004038812383689698,val_loss,0.006793993682911507,885
003,0007,512,0.0004038812383689698,val_loss,0.008225980540889119,787
004,0000,512,0.00016559590499800334,val_loss,0.007234984872258621,872
004,0001,512,0.00016559590499800334,val_loss,0.005720627436284297,883
004,0002,512,0.00019306380321264862,val_loss,0.005735503924521925,858
004,0003,512,0.00019306380321264862,val_loss,0.005553991984240825,867
004,0004,512,0.00022302316303765053,val_loss,0.0063522696029327435,862
004,0005,512,0.00016559590499800334,val_loss,0.0058296004822361944,869
004,0006,512,0.00016559590499800334,val_loss,0.006026337414270243,886
004,0007,512,0.00016559590499800334,val_loss,0.00606208362884373,872
