iteration,sample,learning_rate,metric,result,walltime
001,0000,0.028853885376058614,0,val_loss,0.1154632419347763,37
001,0001,0.08971732097347693,0,val_loss,0.1154632419347763,148
001,0002,0.08009426507313559,0,val_loss,0.1154632419347763,58
001,0003,0.09738432231409588,0,val_loss,0.1154632419347763,52
002,0000,0.08009426507313559,0,val_loss,0.1154632419347763,36
002,0001,0.08009426507313559,0,val_loss,0.1154632419347763,58
003,0000,0.09738432231409588,0,val_loss,0.1154632419347763,60
003,0001,0.09738432231409588,0,val_loss,0.1154632419347763,54
