iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,128,0.07359395751793253,val_loss,0.03988092020153999,1201
001,0001,16,0.022721347574370943,val_loss,0.03988092020153999,5200
001,0002,32,0.07643334380814136,val_loss,0.03988092020153999,2964
001,0003,64,0.02520080508173677,val_loss,0.03988092020153999,1786
001,0004,16,0.08642411431629667,val_loss,0.03988092020153999,5391
001,0005,256,0.09042435738566768,val_loss,0.03988092020153999,832
001,0006,64,0.012513656655301344,val_loss,0.03988092020153999,1861
001,0007,32,0.08408586674912039,val_loss,0.03988092020153999,3030
001,0008,512,0.06465637373794428,val_loss,0.03988092020153999,640
001,0009,256,0.04083200599759154,val_loss,0.03988092020153999,852
001,0010,512,0.06483090378680839,val_loss,0.03988092020153999,652
001,0011,16,0.008155109366558676,val_loss,0.03988092020153999,5133
001,0012,512,0.020396092925897856,val_loss,0.03988092020153999,643
001,0013,16,0.0825388340061931,val_loss,0.03988092020153999,5115
001,0014,1024,0.027924834372491665,val_loss,0.03988092020153999,576
001,0015,512,0.06070544216121286,val_loss,0.03988092020153999,636
002,0000,128,0.07359395751793253,val_loss,0.03988092020153999,1196
002,0001,1024,0.027924834372491665,val_loss,0.03988092020153999,605
002,0002,256,0.09042435738566768,val_loss,0.03988092020153999,843
002,0003,64,0.01178188892996084,val_loss,0.03988092020153999,1790
002,0004,128,0.004670445962672935,val_loss,0.03988092020153999,1150
002,0005,16,0.0070977301211996875,val_loss,0.03988092020153999,5319
002,0006,64,0.012513656655301344,val_loss,0.03988092020153999,1768
002,0007,512,0.06465637373794428,val_loss,0.03988092020153999,637
003,0000,16,0.08642411431629667,val_loss,0.03988092020153999,5298
003,0001,16,0.08642411431629667,val_loss,0.03988092020153999,5127
003,0002,16,0.07591779339339011,val_loss,0.03988092020153999,5172
003,0003,32,0.08408586674912039,val_loss,0.03988092020153999,2796
003,0004,256,0.09865814955962209,val_loss,0.03988092020153999,775
003,0005,128,0.022721347574370943,val_loss,0.03988092020153999,1121
003,0006,128,0.03059731232160877,val_loss,0.03988092020153999,1229
003,0007,16,0.0931703934931504,val_loss,0.03988092020153999,5408
004,0000,32,0.07288447671860057,val_loss,0.03988092020153999,2911
004,0001,16,0.022721347574370943,val_loss,0.03988092020153999,5092
004,0002,1024,0.014798759597245494,val_loss,0.03988092020153999,549
004,0003,512,0.020396092925897856,val_loss,0.03988092020153999,598
004,0004,32,0.08568122962902508,val_loss,0.03988092020153999,2816
004,0005,256,0.09042435738566768,val_loss,0.03988092020153999,765
004,0006,32,0.08408586674912039,val_loss,0.03988092020153999,2864
004,0007,256,0.07563166917602586,val_loss,0.03988092020153999,789
