iteration,sample,batch_size,learning_rate,metric,result,walltime
009,0002,256,0.0008922585651154918,0,val_loss,0.003203230444341898,1737
009,0002,256,0.0008922585651154918,0,val_loss,0.003203230444341898,1737
009,0033,256,0.0008922585651154918,0,val_loss,0.0031964315567165613,1578
009,0033,256,0.0008922585651154918,0,val_loss,0.0031964315567165613,1578
009,0033,256,0.0008922585651154918,0,val_loss,0.0031964315567165613,1578
009,0017,256,0.0008922585651154918,0,val_loss,0.0031941034831106663,1631
009,0028,256,0.0008922585651154918,0,val_loss,0.0031825085170567036,1900
009,0028,256,0.0008922585651154918,0,val_loss,0.0031825085170567036,1900
009,0038,256,0.0008922585651154918,0,val_loss,0.0031794810201972723,1928
009,0038,256,0.0008922585651154918,0,val_loss,0.0031794810201972723,1928
009,0004,256,0.0008922585651154918,0,val_loss,0.0031648515723645687,1743
009,0004,256,0.0008922585651154918,0,val_loss,0.0031648515723645687,1743
009,0015,256,0.0008922585651154918,0,val_loss,0.0031637081410735846,1883
009,0015,256,0.0008922585651154918,0,val_loss,0.0031637081410735846,1883
009,0008,256,0.0008922585651154918,0,val_loss,0.00316315027885139,1643
009,0020,256,0.0008922585651154918,0,val_loss,0.0031577737536281347,1788
009,0032,512,0.0008922585651154918,0,val_loss,0.0031545048113912344,1415
009,0035,256,0.0008922585651154918,0,val_loss,0.003136535407975316,1629
009,0029,128,0.00011333491817844762,0,val_loss,0.00313382875174284,2186
009,0029,128,0.00011333491817844762,0,val_loss,0.00313382875174284,2186
009,0029,128,0.00011333491817844762,0,val_loss,0.00313382875174284,2186
009,0018,128,0.00011333491817844762,0,val_loss,0.003130592405796051,2172
009,0018,128,0.00011333491817844762,0,val_loss,0.003130592405796051,2172
009,0018,128,0.00011333491817844762,0,val_loss,0.003130592405796051,2172
009,0025,128,0.00011333491817844762,0,val_loss,0.0031277525704354048,2160
009,0025,128,0.00011333491817844762,0,val_loss,0.0031277525704354048,2160
009,0039,128,0.00011333491817844762,0,val_loss,0.003120696172118187,2194
009,0039,128,0.00011333491817844762,0,val_loss,0.003120696172118187,2194
009,0036,256,0.0006381655882501119,0,val_loss,0.0031180307269096375,1906
009,0023,128,0.00011333491817844762,0,val_loss,0.0031085817608982325,2403
