iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,1028,0.00017247089063051693,val_loss,0.008449527462550484,862
001,0001,64,8.898228685397854e-05,val_loss,0.007377382124008782,1890
001,0002,1028,8.204349049270773e-05,val_loss,0.007942990401379958,883
001,0003,8,0.0004817965344120582,val_loss,0.007699494509675298,15470
001,0004,16,0.0006178499339518105,val_loss,0.007280394714378974,7819
001,0005,32,0.0001502201012086057,val_loss,0.0072795690399323175,4459
001,0006,128,0.0003766968022537152,val_loss,0.00718955106810331,1300
001,0007,64,0.0008213525704846433,val_loss,0.007353617629505218,2464
001,0008,128,8.295508892135958e-05,val_loss,0.007646933224840317,975
001,0009,256,0.000919558022203345,val_loss,0.007279569051399405,809
001,0010,1028,0.0009149945107935881,val_loss,0.010347507754880064,884
001,0011,128,0.0008456045381880184,val_loss,0.007231050157279489,1090
001,0012,64,0.0004466174904264138,val_loss,0.00776803714804652,2595
001,0013,8,0.0005983174975739119,val_loss,0.007151016300246263,15609
001,0014,8,0.0009014702374762258,val_loss,0.007641764329041849,16996
001,0015,16,4.17955927525402e-05,val_loss,0.00785527454051772,8941
001,0016,1028,0.0007570465021637463,val_loss,0.009222064088504574,911
001,0017,64,0.00010425359664428024,val_loss,0.007228803316237306,1826
001,0018,32,0.0007630939277577302,val_loss,0.007129465530115615,4366
001,0019,512,0.0006142445229465283,val_loss,0.009356222815188298,873
001,0020,32,0.00038213655835519307,val_loss,0.007161081029496776,4229
001,0021,64,0.000316632004874009,val_loss,0.007490268259901478,1496
001,0022,256,6.178511390864775e-05,val_loss,0.008461189174306712,893
001,0023,64,0.0005387167279798347,val_loss,0.007172120647881323,1951
001,0024,16,0.0007109975799707611,val_loss,0.007287649975510111,7367
001,0025,8,0.0003085541401123536,val_loss,0.007127335506651087,15901
001,0026,128,0.0006482306970117969,val_loss,0.007841548036486725,1118
001,0027,1028,0.0006986243728675904,val_loss,0.03691233219963065,238
001,0028,16,5.4996315648174035e-05,val_loss,0.007411389591142452,7431
001,0029,16,0.0001530824931494889,val_loss,0.00734872109045919,9354
001,0030,256,0.00040580397350499265,val_loss,0.007944291768964756,900
001,0031,512,0.0007330751659236935,val_loss,0.007311936038422065,799
001,0032,32,7.547801061413831e-05,val_loss,0.007171956424960114,4431
001,0033,64,0.0008613560637910078,val_loss,0.007348334311485243,2220
