iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,256,0.0008484150943290156,0,val_loss,0.006726839617822018,471
001,0001,1028,5.0767650873532856e-05,0,val_loss,0.09631674529057349,153
001,0002,16,0.0009192823331416101,0,val_loss,0.005441637341254746,7483
001,0003,16,0.0006382975089105219,0,val_loss,0.005287258103204811,4456
001,0004,512,0.00041944841045207494,0,val_loss,0.005855116347023367,614
001,0005,16,0.00011195682924977742,0,val_loss,0.005259384959065548,2826
001,0006,256,9.128904695670785e-05,0,val_loss,0.005526867570836913,749
001,0007,128,0.0007083661224647011,0,val_loss,0.007042930943187061,743
001,0008,256,0.0007811335672970297,0,val_loss,0.0055454474566100495,638
001,0009,8,0.0002305283099533053,0,val_loss,0.005599071782182939,8050
001,0010,16,0.0004128769598063328,0,val_loss,0.005677361267713721,4839
001,0011,512,0.0008169455456948355,0,val_loss,0.005666933498406949,653
001,0012,64,2.8470329748140126e-05,0,val_loss,0.005743479276399976,1816
001,0013,128,0.0009261156231687685,0,val_loss,0.005366185817146465,819
001,0014,1028,0.0008976794286422536,0,val_loss,0.006618963733925777,616
001,0015,1028,0.0008026384826119019,0,val_loss,0.006102696322481529,587
001,0016,512,0.0007921118247284998,0,val_loss,0.006161556993295784,523
001,0017,512,0.0004824085333430163,0,val_loss,0.005733169454483448,549
001,0018,256,0.00018823398794463124,0,val_loss,0.0060446866294696705,661
001,0019,16,0.00040680369672477766,0,val_loss,0.005428683618346573,4366
001,0020,64,0.00015997029104472844,0,val_loss,0.0053256015827459376,1201
001,0021,1028,0.0009415621690073407,0,val_loss,0.012354858288761773,256
001,0022,512,0.00030047384656044115,0,val_loss,0.008589804872994286,266
001,0023,128,0.00041359531896458906,0,val_loss,0.0054583177273112,690
001,0024,32,0.00010668666135823845,0,val_loss,0.005518275778772764,2627
001,0025,64,0.00027530420441045843,0,val_loss,0.00593392892832287,982
001,0026,8,0.00012305304053679246,0,val_loss,0.005207619169666083,8009
001,0027,1028,0.0004407292165907157,0,val_loss,0.006333504818383197,552
001,0028,1028,0.0005213764548103474,0,val_loss,0.006917576960201959,625
001,0029,128,0.0006763322069755945,0,val_loss,0.005493506132310482,762
001,0030,1028,0.0007972839426705951,0,val_loss,0.006189804728299127,611
001,0031,512,5.165347455252851e-05,0,val_loss,0.006139068951822671,655
001,0032,32,0.0004499421721654774,0,val_loss,0.005266789502025438,1985
001,0033,256,0.00044962600434199465,0,val_loss,0.005455007651328555,669
001,0034,1028,0.0009157653536483606,0,val_loss,0.00574657110132329,570
001,0035,128,0.0007174861991303216,0,val_loss,0.005209171392514796,702
001,0036,128,0.00018404428319694844,0,val_loss,0.005430153562737524,805
001,0037,128,0.00021707126104797119,0,val_loss,0.005388547882331448,865
001,0038,128,0.0005837011001510404,0,val_loss,0.005428670667450128,605
001,0039,64,0.0005406276089808222,0,val_loss,0.005475771282518349,1399
001,0040,8,0.000660845924836196,0,val_loss,0.005318270435890762,7975
001,0041,8,0.0007270334451893056,0,val_loss,0.005458701533479614,8375
001,0042,128,0.00011320847136135172,0,val_loss,0.013444872961985743,320
001,0043,16,0.0008303571017332689,0,val_loss,0.005328031220527503,4043
001,0044,64,0.00044005681789595634,0,val_loss,0.005337175974788162,1248
001,0045,128,1.7213221797702507e-06,0,val_loss,0.14372019420802956,323
001,0046,256,0.0007197798539394575,0,val_loss,0.00529912041468945,643
001,0047,512,0.00037870837337253147,0,val_loss,0.025252212791975443,187
001,0048,32,0.0009386331928329204,0,val_loss,0.005308166444346365,2724
001,0049,16,0.0009944140719165024,0,val_loss,0.00530959777321794,5611
001,0050,1028,0.0003873396045913953,0,val_loss,0.006518231501008168,581
001,0051,512,0.00023110182009512389,0,val_loss,0.00558934990088087,506
001,0052,128,0.0005634377326522124,0,val_loss,0.006166314104405924,803
001,0053,64,1.1633653027464322e-05,0,val_loss,0.008582115307080045,2186
001,0054,512,0.00034693398190776967,0,val_loss,0.020179059080256405,185
001,0055,64,0.0006043810510079022,0,val_loss,0.005683049837121518,1542
001,0056,64,0.00036634385568909454,0,val_loss,0.006210063439605387,1582
001,0057,64,0.0007557468586769981,0,val_loss,0.0053667534181694645,1723
001,0058,32,0.00021086272515814127,0,val_loss,0.005495153793240638,2074
001,0059,512,0.0008487663154330815,0,val_loss,0.005870998850280628,537
001,0060,128,0.0008230916022349363,0,val_loss,0.005374673510786639,892
001,0061,1028,0.0005890747695395117,0,val_loss,0.006283778641334097,623
001,0062,512,6.699792468721225e-05,0,val_loss,0.04013252003800073,187
001,0063,512,0.00024639906572101105,0,val_loss,0.022282664021788134,238
001,0064,32,0.0005388592895409107,0,val_loss,0.0052782203412295135,2415
001,0065,8,0.0009729438909012682,0,val_loss,0.005446457134632205,12507
001,0066,1028,0.0007957887024203739,0,val_loss,0.02590798071208492,245
001,0067,512,0.0009886158042058456,0,val_loss,0.00571981203579464,710
001,0068,8,2.051717636163446e-05,0,val_loss,0.005350507523903672,10103
001,0069,1028,0.0008355483736157296,0,val_loss,0.00794954700771376,535
001,0070,8,0.0005441517998184599,0,val_loss,0.0053672214521604195,9363
001,0071,1028,0.00032474062363010205,0,val_loss,0.03046109498147732,338
001,0072,32,0.0001839792129576451,0,val_loss,0.005260576618288808,1637
001,0073,512,0.0009069766930794054,0,val_loss,0.006490903873407642,653
001,0074,16,0.0002530262371779245,0,val_loss,0.005241860110787452,3441
