iteration,sample,batch_size,learning_rate,metric,result,walltime
003,0017,256,0.038142533921189534,val_loss,0.1154632419347763,9
003,0018,32,0.013490422704852232,val_loss,0.1154632419347763,21
003,0018,32,0.013490422704852232,val_loss,0.1154632419347763,21
004,0005,1024,0.03676566535206966,val_loss,0.1154632419347763,6
004,0005,1024,0.03676566535206966,val_loss,0.1154632419347763,6
004,0005,1024,0.03676566535206966,val_loss,0.1154632419347763,6
004,0005,1024,0.03676566535206966,val_loss,0.1154632419347763,6
006,0023,32,1e-06,val_loss,0.01489965058863163,48
006,0023,32,1e-06,val_loss,0.01489965058863163,48
006,0023,32,1e-06,val_loss,0.01489965058863163,48
006,0023,32,1e-06,val_loss,0.01489965058863163,48
006,0023,32,1e-06,val_loss,0.01489965058863163,48
006,0007,64,0.0003972567920653702,val_loss,0.00935259461402893,23
006,0007,64,0.0003972567920653702,val_loss,0.00935259461402893,23
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0000,128,0.0003972567920653702,val_loss,0.009119614958763123,24
006,0017,128,0.0003972567920653702,val_loss,0.009113079868257046,15
006,0017,128,0.0003972567920653702,val_loss,0.009113079868257046,15
006,0017,128,0.0003972567920653702,val_loss,0.009113079868257046,15
006,0025,64,0.0003972567920653702,val_loss,0.008304174989461899,50
006,0025,64,0.0003972567920653702,val_loss,0.008304174989461899,50
006,0025,64,0.0003972567920653702,val_loss,0.008304174989461899,50
006,0025,64,0.0003972567920653702,val_loss,0.008304174989461899,50
006,0025,64,0.0003972567920653702,val_loss,0.008304174989461899,50
007,0007,256,1e-06,val_loss,0.017273951321840286,29
007,0007,256,1e-06,val_loss,0.017273951321840286,29
007,0007,256,1e-06,val_loss,0.017273951321840286,29
007,0007,256,1e-06,val_loss,0.017273951321840286,29
007,0007,256,1e-06,val_loss,0.017273951321840286,29
007,0003,256,1e-06,val_loss,0.016476886346936226,34
007,0003,256,1e-06,val_loss,0.016476886346936226,34
007,0003,256,1e-06,val_loss,0.016476886346936226,34
007,0003,256,1e-06,val_loss,0.016476886346936226,34
007,0003,256,1e-06,val_loss,0.016476886346936226,34
007,0029,128,1e-06,val_loss,0.01603209599852562,45
007,0029,128,1e-06,val_loss,0.01603209599852562,45
007,0029,128,1e-06,val_loss,0.01603209599852562,45
007,0033,128,1e-06,val_loss,0.015923287719488144,40
007,0033,128,1e-06,val_loss,0.015923287719488144,40
007,0033,128,1e-06,val_loss,0.015923287719488144,40
007,0033,128,1e-06,val_loss,0.015923287719488144,40
007,0015,128,1e-06,val_loss,0.015616582706570625,40
007,0015,128,1e-06,val_loss,0.015616582706570625,40
007,0015,128,1e-06,val_loss,0.015616582706570625,40
007,0010,128,0.0003972567920653702,val_loss,0.009542492218315601,16
007,0010,128,0.0003972567920653702,val_loss,0.009542492218315601,16
007,0010,128,0.0003972567920653702,val_loss,0.009542492218315601,16
007,0010,128,0.0003972567920653702,val_loss,0.009542492218315601,16
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0032,128,0.0003972567920653702,val_loss,0.009447509422898293,18
007,0034,256,0.0003972567920653702,val_loss,0.009367437101900578,16
007,0034,256,0.0003972567920653702,val_loss,0.009367437101900578,16
007,0034,256,0.0003972567920653702,val_loss,0.009367437101900578,16
007,0034,256,0.0003972567920653702,val_loss,0.009367437101900578,16
007,0034,256,0.0003972567920653702,val_loss,0.009367437101900578,16
007,0027,128,0.0003972567920653702,val_loss,0.009239500388503075,27
007,0027,128,0.0003972567920653702,val_loss,0.009239500388503075,27
007,0027,128,0.0003972567920653702,val_loss,0.009239500388503075,27
007,0027,128,0.0003972567920653702,val_loss,0.009239500388503075,27
007,0021,32,0.0003972567920653702,val_loss,0.0092313876375556,49
007,0021,32,0.0003972567920653702,val_loss,0.0092313876375556,49
007,0021,32,0.0003972567920653702,val_loss,0.0092313876375556,49
007,0001,128,0.0003972567920653702,val_loss,0.009135027416050434,18
007,0001,128,0.0003972567920653702,val_loss,0.009135027416050434,18
007,0001,128,0.0003972567920653702,val_loss,0.009135027416050434,18
007,0001,128,0.0003972567920653702,val_loss,0.009135027416050434,18
007,0001,128,0.0003972567920653702,val_loss,0.009135027416050434,18
008,0032,128,0.003993770649463191,val_loss,0.1154632419347763,9
008,0032,128,0.003993770649463191,val_loss,0.1154632419347763,9
008,0032,128,0.003993770649463191,val_loss,0.1154632419347763,9
008,0032,128,0.003993770649463191,val_loss,0.1154632419347763,9
008,0032,128,0.003993770649463191,val_loss,0.1154632419347763,9
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0024,64,0.004416546205886481,val_loss,0.1154632419347763,18
008,0030,128,0.007432561786404161,val_loss,0.1154632419347763,9
008,0030,128,0.007432561786404161,val_loss,0.1154632419347763,9
008,0030,128,0.007432561786404161,val_loss,0.1154632419347763,9
008,0019,32,1e-06,val_loss,0.01647965796291828,77
008,0019,32,1e-06,val_loss,0.01647965796291828,77
008,0019,32,1e-06,val_loss,0.01647965796291828,77
008,0019,32,1e-06,val_loss,0.01647965796291828,77
008,0019,32,1e-06,val_loss,0.01647965796291828,77
008,0021,16,0.002189858602002319,val_loss,0.014972236938774586,74
008,0021,16,0.002189858602002319,val_loss,0.014972236938774586,74
008,0021,16,0.002189858602002319,val_loss,0.014972236938774586,74
008,0021,16,0.002189858602002319,val_loss,0.014972236938774586,74
008,0021,16,0.002189858602002319,val_loss,0.014972236938774586,74
008,0013,64,1e-06,val_loss,0.014814331196248531,72
008,0013,64,1e-06,val_loss,0.014814331196248531,72
008,0013,64,1e-06,val_loss,0.014814331196248531,72
008,0013,64,1e-06,val_loss,0.014814331196248531,72
