train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,dropout,run_id,val_loss
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.0007914649537351206,0.0076891618849049825,run_01_002_0000,0.004244761244564898
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.001,0.0076891618849049825,run_01_002_0002,0.004098891475287962
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,64,0.0009050711932428598,0.0076891618849049825,run_01_002_0005,0.0043831365434378825
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,64,0.00033532162441890636,0.35159157892024023,run_01_002_0006,0.004265147159264523
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,32,0.00010493391472261396,0.18666276118829306,run_01_002_0001,0.004243902802682743
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,32,0.0003117520002614517,0.49603161320110345,run_01_002_0007,0.0043935421617203605
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,32,0.0008444428672021139,0.0,run_01_003_0003,0.004167000581366953
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.0007940214170632071,0.0076891618849049825,run_01_003_0007,0.004265306066258661
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.00035671689048204854,0.1402260219015119,run_01_003_0001,0.003989621170896488
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,64,0.00035671689048204854,0.16584957502980097,run_01_003_0004,0.004083327708143641
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.000994540971801438,0.0076891618849049825,run_01_003_0002,0.004162344862235388
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.000777089640334183,0.0076891618849049825,run_01_003_0005,0.004260304604448186
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.0006992537845636985,0.36707171332858535,run_01_003_0006,0.004311811049769921
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.00024319069525915603,0.1402260219015119,run_01_003_0000,0.0039151949395442
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.0009708068563982988,0.1402260219015119,run_01_004_0002,0.004361831934414592
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.0009857755664713025,0.0076891618849049825,run_01_004_0000,0.004121451039214557
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,64,0.00032346049338942586,0.09440562603748642,run_01_004_0007,0.0041439393974363956
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.001,0.0,run_01_004_0003,0.0040932962693687285
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.00035671689048204854,0.1402260219015119,run_01_004_0004,0.003989621170896488
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.00032487297773064864,0.1402260219015119,run_01_004_0001,0.003943284807757243
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,128,0.00035671689048204854,0.1354960282403314,run_01_004_0006,0.004026892829044649
/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/PathDSP/Data/gCSI-gCSI/split_0,./out_model,32,0.00018381126751856373,0.272275003329162,run_01_004_0005,0.0044484916954879205
