train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,epochs,run_id,val_loss
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0033642852862458077,100,run_01_003_0004,0.0074099949561059475
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0033642852862458077,100,run_01_003_0003,0.007261176593601704
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0033642852862458077,100,run_01_003_0006,0.007335375994443893
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.0031795979906119854,100,run_01_003_0002,0.007196374237537384
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,16,0.0031795979906119854,100,run_01_003_0001,0.00743262330070138
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,256,0.009903331484761775,100,run_01_004_0003,0.007380115333944559
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0033642852862458077,100,run_01_004_0001,0.007350028958171606
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0033642852862458077,100,run_01_004_0004,0.007350505329668522
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.0031795979906119854,100,run_01_004_0006,0.007242866326123476
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.003454803165283092,100,run_01_004_0002,0.007239378988742828
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.0033642852862458077,100,run_01_004_0007,0.007183804642409086
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.0033729940781189608,100,run_01_004_0000,0.007203655783087015
/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/HiDRA/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.003271443870517562,100,run_01_004_0005,0.007222149986773729
