iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,64,0.009155249374093167,val_loss,0.00739259971305728,0
001,0001,512,0.0034963166634936695,val_loss,0.007849495857954025,0
001,0002,128,0.0025518192112862427,val_loss,0.007461888715624809,0
001,0003,16,0.008746996865956713,val_loss,0.0077764918096363544,0
001,0004,512,0.005928732003914916,val_loss,0.007777177728712559,0
001,0005,128,0.0033642852862458077,val_loss,0.0074194311164319515,0
001,0006,128,0.0025709571355019803,val_loss,0.007413242012262344,0
001,0007,128,0.000493515699986111,val_loss,0.007905412465333939,0
001,0008,1024,0.003422475140745785,val_loss,0.008259792812168598,0
001,0009,64,0.003271443870517562,val_loss,0.00723614078015089,0
001,0010,64,0.00836705387756263,val_loss,0.007358684670180082,0
001,0011,256,0.009252508854435617,val_loss,0.007393795996904373,0
001,0012,256,0.007086297333087345,val_loss,0.007508465554565191,0
001,0013,64,0.0031795979906119854,val_loss,0.0072630601935088634,0
001,0014,512,0.0053431328370334655,val_loss,0.007734392303973436,0
001,0015,512,0.009238246702006089,val_loss,0.007590568624436855,0
002,0000,512,0.00836705387756263,val_loss,0.007680686190724373,0
002,0001,512,0.005928732003914916,val_loss,0.007862696424126625,0
002,0002,16,0.007086297333087345,val_loss,0.007816634140908718,0
002,0003,256,0.00836705387756263,val_loss,0.007426271215081215,0
002,0004,256,0.009903331484761775,val_loss,0.007365584373474121,0
002,0005,512,0.0030546029925401816,val_loss,0.00808043871074915,0
002,0006,16,0.0031795979906119854,val_loss,0.007382458075881004,0
002,0007,64,0.003271443870517562,val_loss,0.00732708815485239,0
003,0000,256,0.0033642852862458077,val_loss,0.0076516978442668915,0
003,0001,16,0.0031795979906119854,val_loss,0.00743262330070138,0
003,0002,64,0.0031795979906119854,val_loss,0.007196374237537384,0
003,0003,128,0.0033642852862458077,val_loss,0.007261176593601704,0
003,0004,128,0.0033642852862458077,val_loss,0.0074099949561059475,0
003,0005,256,0.009903331484761775,val_loss,0.007549865171313286,0
003,0006,128,0.0033642852862458077,val_loss,0.007335375994443893,0
003,0007,256,0.009903331484761775,val_loss,0.007361563853919506,0
004,0000,64,0.0033729940781189608,val_loss,0.007203655783087015,0
004,0001,128,0.0033642852862458077,val_loss,0.007350028958171606,0
004,0002,64,0.003454803165283092,val_loss,0.007239378988742828,0
004,0003,256,0.009903331484761775,val_loss,0.007380115333944559,0
004,0004,128,0.0033642852862458077,val_loss,0.007350505329668522,0
004,0005,64,0.003271443870517562,val_loss,0.007222149986773729,0
004,0006,64,0.0031795979906119854,val_loss,0.007242866326123476,0
004,0007,64,0.0033642852862458077,val_loss,0.007183804642409086,0
