iteration,sample,learning_rate,metric,result,walltime
001,0000,0.37351267520033715,0,val_loss,0.009681719124365535,12
001,0001,0.7334122319497011,0,val_loss,0.01051618552771977,11
001,0002,0.6207049917874381,0,val_loss,0.009889248543774135,11
001,0003,0.7920688837034634,0,val_loss,0.011437898351553571,11
002,0000,0.7258773552593324,0,val_loss,0.010730061498914456,9
002,0001,0.7920688837034634,0,val_loss,0.011437898351553571,10
003,0000,0.6207049917874381,0,val_loss,0.009889248543774135,9
003,0001,0.37351267520033715,0,val_loss,0.009681719124365535,10
