iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,1024,0.06408519376992045,0,val_loss,0.057243213057518005,249
001,0001,512,0.02648465435401519,0,val_loss,0.057243213057518005,257
001,0002,32,0.022623683443817398,0,val_loss,0.057243213057518005,808
001,0003,512,0.010173854160345679,0,val_loss,0.057243213057518005,254
001,0004,64,0.0550614553433072,0,val_loss,0.057243213057518005,507
001,0005,256,0.017471757305439987,0,val_loss,0.057243213057518005,286
001,0006,64,0.08322821017195715,0,val_loss,0.057243213057518005,506
001,0007,64,0.013096534859360959,0,val_loss,0.057243213057518005,507
001,0008,512,0.07772956481149654,0,val_loss,0.057243213057518005,253
001,0009,1024,0.054674558765204134,0,val_loss,0.057243213057518005,250
001,0010,128,0.006850227757356623,0,val_loss,0.057243213057518005,360
001,0011,32,0.06865124122792171,0,val_loss,0.057243213057518005,808
001,0012,512,0.09968347322011056,0,val_loss,0.057243213057518005,255
001,0013,128,0.02036081901385526,0,val_loss,0.057243213057518005,360
001,0014,512,0.09106021597121362,0,val_loss,0.057243213057518005,255
001,0015,512,0.08209478106948727,0,val_loss,0.057243213057518005,255
002,0000,512,0.08209478106948727,0,val_loss,0.057243213057518005,257
002,0001,1024,0.06392862484440268,0,val_loss,0.057243213057518005,210
002,0002,512,0.06285340978146908,0,val_loss,0.057243213057518005,257
002,0003,32,0.022623683443817398,0,val_loss,0.057243213057518005,766
002,0004,1024,0.07998939791396406,0,val_loss,0.057243213057518005,208
002,0005,64,0.0550614553433072,0,val_loss,0.057243213057518005,511
002,0006,64,0.0550614553433072,0,val_loss,0.057243213057518005,469
002,0007,1024,0.054674558765204134,0,val_loss,0.057243213057518005,253
003,0000,256,0.020387482027520953,0,val_loss,0.057243213057518005,242
003,0001,1024,0.072087690002192,0,val_loss,0.057243213057518005,258
003,0002,64,0.0550614553433072,0,val_loss,0.057243213057518005,512
003,0003,512,0.07772956481149654,0,val_loss,0.057243213057518005,216
003,0004,1024,0.017092843879122955,0,val_loss,0.057243213057518005,210
003,0005,128,0.017471757305439987,0,val_loss,0.057243213057518005,318
003,0006,512,0.010173854160345679,0,val_loss,0.057243213057518005,215
003,0007,256,0.017471757305439987,0,val_loss,0.057243213057518005,241
004,0000,512,0.06997960602943869,0,val_loss,0.057243213057518005,214
004,0001,1024,0.07034009459199227,0,val_loss,0.057243213057518005,209
004,0002,1024,0.07992904350825072,0,val_loss,0.057243213057518005,237
004,0003,512,0.07786299153952717,0,val_loss,0.057243213057518005,216
004,0004,32,0.07362422809224185,0,val_loss,0.057243213057518005,755
004,0005,256,0.07772956481149654,0,val_loss,0.057243213057518005,242
004,0006,1024,0.06408519376992045,0,val_loss,0.057243213057518005,211
004,0007,256,0.017471757305439987,0,val_loss,0.057243213057518005,243
