train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,epochs,run_id,val_loss
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.007145136015929996,100,run_01_003_0006,0.008756292052567005
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,16,0.005969378839587448,100,run_01_003_0005,0.008808472193777561
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,16,0.005477607690208452,100,run_01_003_0002,0.009411250241100788
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,32,0.005477607690208452,100,run_01_004_0007,0.008767654187977314
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,32,0.00685103425830459,100,run_01_004_0004,0.007855339907109737
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.006920336795030656,100,run_01_004_0001,0.009492517448961735
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,32,0.005477607690208452,100,run_01_004_0003,0.008433617651462555
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.007145136015929996,100,run_01_004_0000,0.008327002637088299
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.005524777164770902,100,run_01_004_0002,0.008523402735590935
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.005524777164770902,100,run_01_004_0006,0.008076868019998074
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,32,0.007249074761262121,100,run_01_004_0005,0.007765508256852627
