iteration,sample,batch_size,learning_rate,metric,result,walltime
001,0000,512,0.002904131978518601,val_loss,0.007024754770100117,0
001,0001,512,0.008581147394615638,val_loss,0.005749731324613094,0
001,0002,32,0.004955398366118982,val_loss,0.004875862505286932,0
001,0003,128,0.008735197998772377,val_loss,0.005573235917836428,0
001,0004,16,0.009996405430294043,val_loss,0.005342637188732624,0
001,0005,16,0.003454173533394491,val_loss,0.0051283747889101505,0
001,0006,16,0.006646397908382856,val_loss,0.005421889945864677,0
001,0007,32,0.009643370809943999,val_loss,0.00526040093973279,0
001,0008,512,0.006977440704652065,val_loss,0.008508764207363129,0
001,0009,64,0.0038870833105455194,val_loss,0.005425955634564161,0
001,0010,256,0.00036505303590127095,val_loss,0.007884586229920387,0
001,0011,128,0.0035459590719317084,val_loss,0.006110649090260267,0
001,0012,64,0.0021441980000583734,val_loss,0.004790151957422495,0
001,0013,512,0.0029023643362965034,val_loss,0.0060320207849144936,0
001,0014,16,0.0011825165353494742,val_loss,0.004809059668332338,0
001,0015,16,0.00568005043485156,val_loss,0.005306115839630365,0
002,0000,128,0.009643370809943999,val_loss,0.005034944973886013,0
002,0001,256,0.0035459590719317084,val_loss,0.0059198918752372265,0
002,0002,32,0.003454173533394491,val_loss,0.00486571853980422,0
002,0003,16,0.003454173533394491,val_loss,0.004956136457622051,0
002,0004,16,0.009643370809943999,val_loss,0.005358363967388868,0
002,0005,16,0.008928108677678705,val_loss,0.0054550617933273315,0
002,0006,512,0.0035459590719317084,val_loss,0.006117857992649078,0
002,0007,512,0.00833111089592689,val_loss,0.005458568222820759,0
003,0000,64,0.0011825165353494742,val_loss,0.005511467345058918,0
003,0001,32,0.003454173533394491,val_loss,0.004582828842103481,0
003,0002,32,0.003454173533394491,val_loss,0.005080947186797857,0
003,0003,16,0.009643370809943999,val_loss,0.00496475538238883,0
003,0004,32,0.002774188729162465,val_loss,0.0051219468005001545,0
003,0005,16,0.0011825165353494742,val_loss,0.004387218505144119,0
003,0006,32,0.005117380414627676,val_loss,0.004744010511785746,0
003,0007,16,0.0038870833105455194,val_loss,0.0054628001525998116,0
004,0000,32,0.0035783098537685524,val_loss,0.005121905822306871,0
004,0001,32,0.003454173533394491,val_loss,0.0045220330357551575,0
004,0002,32,0.005117380414627676,val_loss,0.00506493728607893,0
004,0003,64,0.0021441980000583734,val_loss,0.004664722830057144,0
004,0004,32,0.005117380414627676,val_loss,0.005131725687533617,0
004,0005,16,0.0011825165353494742,val_loss,0.0047606839798390865,0
004,0006,32,0.003454173533394491,val_loss,0.007067923434078693,0
004,0007,16,0.0009005295044175194,val_loss,0.006085766013711691,0
