train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,dropout,run_id,val_loss
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,9.043143432931976e-05,0.04322261640661024,run_01_003_0001,0.0018100315220684418
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,0.0004099562801033204,0.027141620684816906,run_01_003_0003,0.001999758473001612
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.0675868440512125,run_01_003_0000,0.0018858470691409917
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,0.0003075503384048625,0.17053240516885104,run_01_003_0006,0.002039124924921166
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,0.0002580253796613939,0.06392909738381368,run_01_003_0002,0.0019188928926667135
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.06129690584349114,run_01_003_0005,0.00184183042653061
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.09540080081394817,run_01_004_0004,0.0018312963658841193
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,9.822744326027852e-05,0.06129690584349114,run_01_004_0007,0.0018018653544616533
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.04322261640661024,run_01_004_0001,0.001848257816664119
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.04322261640661024,run_01_004_0003,0.001848257816664119
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.04322261640661024,run_01_004_0006,0.001848257816664119
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.024808600429733922,run_01_004_0000,0.0017339637442508637
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,64,9.043143432931976e-05,0.0,run_01_004_0005,0.001731260913079469
/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,/tmp/weaverr/Data/PathDSP/Data/CCLE-CCLE/split_0,./out_model,32,0.0003587369728820632,0.02355662880687663,run_01_004_0002,0.0019703812948770206
