iteration,sample,learning_rate,metric,result,walltime
001,0075,0.7642028637228723,val_loss,0.006424328581322246,15
001,0076,0.8718367897487741,val_loss,0.0064930303052646975,19
001,0077,0.7488678106367354,val_loss,0.006604380527901658,17
001,0078,0.32461877693440344,val_loss,0.005440403295867216,20
001,0079,0.49851248548472565,val_loss,0.005912389891375073,21
002,0000,0.9769235501584266,val_loss,0.006359591001159918,18
002,0001,0.9363162601463023,val_loss,0.006809057308788338,18
002,0002,0.5212599654888558,val_loss,0.00588636473998508,21
002,0003,0.5240277932723728,val_loss,0.006015240782746952,19
002,0004,0.2731239363272795,val_loss,0.005380705306988334,18
002,0005,0.03233538445229815,val_loss,0.0047652002360560105,103
002,0006,0.8348595757077472,val_loss,0.006623249534469828,18
002,0007,0.3252003268264005,val_loss,0.005412426586573681,18
002,0008,0.4981763962349589,val_loss,0.005849226500463671,21
002,0009,0.204066315974537,val_loss,0.005049143458805647,25
002,0010,0.35645951938844334,val_loss,0.005612569228176673,24
002,0011,0.5521660673448873,val_loss,0.005971252154237402,21
002,0012,0.3146126222857912,val_loss,0.00562717576342759,25
002,0013,0.15991483724928748,val_loss,0.005023608395133711,19
002,0014,0.5312895442833412,val_loss,0.005964100298247898,23
002,0015,0.23553273894989024,val_loss,0.004932566145094902,47
002,0016,0.8348595757077472,val_loss,0.006623249534469828,18
002,0017,0.6238928618531315,val_loss,0.00636333479548862,20
002,0018,0.9930566145194489,val_loss,0.007127822871941021,16
002,0019,0.6822484948161309,val_loss,0.006383734213618343,21
002,0020,0.5031284643228578,val_loss,0.005981185957661223,18
002,0021,0.32459576580925575,val_loss,0.005440369522272399,20
002,0022,0.4339323818167047,val_loss,0.005760847236216745,21
002,0023,0.5484879284319989,val_loss,0.006122659200400175,18
002,0024,0.6532009735769249,val_loss,0.006627803008917661,17
002,0025,0.7886014009895648,val_loss,0.00656782431555409,17
002,0026,0.5538759363601208,val_loss,0.00585221479800785,20
002,0027,0.3889191266573102,val_loss,0.00551214872501896,21
002,0028,0.3977712602620762,val_loss,0.005393945783783287,20
002,0029,0.9412485682364483,val_loss,0.0070365897127319795,16
002,0030,0.12519968658903416,val_loss,0.004894150524630128,29
002,0031,0.8348595757077472,val_loss,0.006623249534469828,18
002,0032,0.08846229771316996,val_loss,0.0048237115389326585,48
002,0033,0.7665196692648979,val_loss,0.006506662359175761,19
002,0034,0.773220046329299,val_loss,0.006477274242088084,21
002,0035,0.497381240846944,val_loss,0.0060092273329535335,21
002,0036,0.3123077079324378,val_loss,0.005538952593132828,19
002,0037,0.3696462326583341,val_loss,0.00538455831261056,21
002,0038,0.43299762854455726,val_loss,0.005741223409363214,25
002,0039,0.925585778502134,val_loss,0.006736183288774007,20
003,0000,0.23553273894989024,val_loss,0.004932566145094902,38
003,0001,0.32461877693440344,val_loss,0.005440403295867216,12
003,0002,0.1976640651584992,val_loss,0.004719912378891442,16
003,0003,0.3330785989461666,val_loss,0.005526613395065083,16
003,0004,0.33405117716307187,val_loss,0.005542548242398159,13
003,0005,0.04810982873065216,val_loss,0.004754349262576172,43
003,0006,0.15991483724928748,val_loss,0.005023608395133711,25
003,0007,0.5905408269015548,val_loss,0.005917092319979452,20
003,0008,0.3330785989461666,val_loss,0.005526613395065083,23
003,0009,0.20040859865706517,val_loss,0.005004457783876577,33
003,0010,0.02022668969641543,val_loss,0.004910892177254987,49
003,0011,0.16684388070777598,val_loss,0.005217234659120437,20
003,0012,0.6219275254181341,val_loss,0.006367870401239802,17
003,0013,0.7747377715324449,val_loss,0.0061778844836665155,11
003,0014,0.17141620046146172,val_loss,0.0050874987194525325,21
003,0015,0.2407264092173284,val_loss,0.005363528435878844,17
003,0016,0.3330785989461666,val_loss,0.005526613395065083,13
003,0017,0.17485511671890386,val_loss,0.004938093336986185,20
003,0018,0.5325259888405537,val_loss,0.006073278625742391,13
003,0019,0.1908338528157569,val_loss,0.005078736702517977,20
003,0020,0.23553273894989024,val_loss,0.004932566145094902,37
003,0021,0.28457981817180295,val_loss,0.005218496395776926,24
003,0022,0.5905408269015548,val_loss,0.005917092319979452,12
003,0023,0.7015745086925594,val_loss,0.0064045496831191305,12
003,0024,0.16839345602024733,val_loss,0.005036979983072712,27
003,0025,0.35645951938844334,val_loss,0.005612569228176673,13
003,0026,0.1908338528157569,val_loss,0.005078736702517977,32
003,0027,0.15960450784776,val_loss,0.0049266654426101475,26
003,0028,0.20200967447156828,val_loss,0.005014142370968762,40
003,0029,0.7697911400798817,val_loss,0.006557948966675683,17
003,0030,0.03233538445229815,val_loss,0.0047652002360560105,56
003,0031,0.3497894968396665,val_loss,0.00548264779831193,25
003,0032,0.5658642784290959,val_loss,0.006049973147130778,21
003,0033,0.16684388070777598,val_loss,0.005217234659120437,20
003,0034,0.15960450784776,val_loss,0.0049266654426101475,17
003,0035,0.46297104548441015,val_loss,0.005712808074539076,20
003,0036,0.23553273894989024,val_loss,0.004932566145094902,20
003,0037,0.1802262528209208,val_loss,0.0050114455266041195,18
003,0038,0.5087182715405266,val_loss,0.006034873047278764,12
003,0039,0.05519367608184408,val_loss,0.004710564822088627,37
004,0000,0.17485511671890386,val_loss,0.004938093336986185,18
004,0001,0.03834027394275523,val_loss,0.004808144670464813,48
004,0002,0.2298717274626434,val_loss,0.005058744649502831,17
004,0003,0.23553273894989024,val_loss,0.004932566145094902,19
004,0004,0.03233538445229815,val_loss,0.0047652002360560105,48
004,0005,0.1481334401522838,val_loss,0.0048390292254202084,19
004,0006,0.1976640651584992,val_loss,0.004719912378891442,19
004,0007,0.09376258815202743,val_loss,0.004843726606314874,24
004,0008,0.03834027394275523,val_loss,0.004808144670464813,47
004,0009,0.12519968658903416,val_loss,0.004894150524630128,19
004,0010,0.03834027394275523,val_loss,0.004808144670464813,48
004,0011,0.03812803171254063,val_loss,0.004790954488287214,42
004,0012,0.1976640651584992,val_loss,0.004719912378891442,18
004,0013,0.009137671224848546,val_loss,0.005253595816930537,53
004,0014,0.05519367608184408,val_loss,0.004710564822088627,35
004,0015,0.16684388070777598,val_loss,0.005217234659120437,17
004,0016,0.20793023021064855,val_loss,0.0051739690373016674,13
004,0017,0.03233538445229815,val_loss,0.0047652002360560105,49
004,0018,0.24214008073933221,val_loss,0.005278628677033177,13
004,0019,0.16684388070777598,val_loss,0.005217234659120437,18
004,0020,0.20040859865706517,val_loss,0.005004457783876577,16
004,0021,0.010804999513852099,val_loss,0.0051225264481208335,50
004,0022,0.12519968658903416,val_loss,0.004894150524630128,23
004,0023,0.09582529838072444,val_loss,0.004863540770106469,27
004,0024,0.19504723623489353,val_loss,0.0050648452187356365,24
004,0025,0.03812803171254063,val_loss,0.004790954488287214,44
004,0026,0.20040859865706517,val_loss,0.005004457783876577,21
004,0027,0.2329564055320252,val_loss,0.005166280492499214,18
004,0028,0.03233538445229815,val_loss,0.0047652002360560105,44
004,0029,0.03834027394275523,val_loss,0.004808144670464813,41
004,0030,0.036122072110677354,val_loss,0.00481884123742951,34
004,0031,0.03288510344747784,val_loss,0.004698703414218889,52
004,0032,0.12519968658903416,val_loss,0.004894150524630128,22
004,0033,0.204066315974537,val_loss,0.005049143458805647,17
004,0034,0.05519367608184408,val_loss,0.004710564822088627,35
004,0035,0.15991483724928748,val_loss,0.005023608395133711,18
004,0036,0.033435242545814994,val_loss,0.004803365731760454,45
004,0037,0.20040859865706517,val_loss,0.005004457783876577,18
004,0038,0.03233538445229815,val_loss,0.0047652002360560105,45
004,0039,0.16684388070777598,val_loss,0.005217234659120437,20
005,0000,0.052971824240521194,val_loss,0.004826569300271875,34
005,0001,0.1976640651584992,val_loss,0.004719912378891442,20
005,0002,0.026375210803124896,val_loss,0.004803538898157815,49
005,0003,0.03834027394275523,val_loss,0.004808144670464813,42
005,0004,0.03233538445229815,val_loss,0.0047652002360560105,47
005,0005,0.03907510740296386,val_loss,0.004783318015297926,40
005,0006,0.11626275783902786,val_loss,0.00476172955601398,26
005,0007,0.03834027394275523,val_loss,0.004808144670464813,44
005,0008,0.19397042892042096,val_loss,0.0049565128357027316,24
005,0009,0.04049168342734028,val_loss,0.00485775796430213,40
005,0010,0.12251572790355658,val_loss,0.004794695075446308,25
005,0011,0.1976640651584992,val_loss,0.004719912378891442,18
005,0012,0.037200824715308854,val_loss,0.004733939029357484,41
005,0013,0.20047167981655137,val_loss,0.0050034429620590005,16
005,0014,0.05133705188954274,val_loss,0.004690331943076935,35
005,0015,0.19047897130079766,val_loss,0.005139478836453597,17
005,0016,0.03233538445229815,val_loss,0.0047652002360560105,49
005,0017,0.12519968658903416,val_loss,0.004894150524630128,24
005,0018,0.08846229771316996,val_loss,0.0048237115389326585,27
005,0019,0.03233538445229815,val_loss,0.0047652002360560105,41
005,0020,0.04572963631958756,val_loss,0.004932002822196672,27
005,0021,0.022603328548818673,val_loss,0.004784506510047605,49
005,0022,0.03812803171254063,val_loss,0.004790954488287214,44
005,0023,0.05072664940276735,val_loss,0.004668717157341623,41
005,0024,0.027832461693675904,val_loss,0.004832413392612043,41
005,0025,0.03288510344747784,val_loss,0.004698703414218889,44
005,0026,0.03233538445229815,val_loss,0.0047652002360560105,51
005,0027,0.1954757904983127,val_loss,0.005042174399368217,17
005,0028,0.1481334401522838,val_loss,0.0048390292254202084,20
005,0029,0.1976640651584992,val_loss,0.004719912378891442,18
005,0030,0.12519968658903416,val_loss,0.004894150524630128,19
005,0031,0.03834027394275523,val_loss,0.004808144670464813,50
005,0032,0.02867828464384229,val_loss,0.00486257634485043,52
005,0033,0.03233538445229815,val_loss,0.0047652002360560105,47
005,0034,0.03233538445229815,val_loss,0.0047652002360560105,45
005,0035,0.02487066270561425,val_loss,0.004716326745650656,49
005,0036,0.1976640651584992,val_loss,0.004719912378891442,19
005,0037,0.03233538445229815,val_loss,0.0047652002360560105,43
005,0038,0.016276756448391702,val_loss,0.0049582164178599624,50
005,0039,0.04061548753263159,val_loss,0.004710910860697331,40
006,0000,0.04187473085984495,val_loss,0.004824791789583824,230
006,0001,0.016564144101390177,val_loss,0.00496012551130303,108
006,0002,0.054224031268202064,val_loss,0.004680943138548808,146
006,0003,0.05519367608184408,val_loss,0.004710564822088627,99
006,0004,0.04061548753263159,val_loss,0.004710910860697331,112
006,0005,0.03233538445229815,val_loss,0.0047652002360560105,140
006,0006,0.03233538445229815,val_loss,0.0047652002360560105,204
006,0007,0.023939107616940125,val_loss,0.004800230612579042,49
006,0008,0.039298782731130695,val_loss,0.004769451529665557,42
006,0009,0.05519367608184408,val_loss,0.004710564822088627,136
006,0010,0.1976640651584992,val_loss,0.004719912378891442,39
006,0011,0.03233538445229815,val_loss,0.0047652002360560105,126
006,0012,0.05519367608184408,val_loss,0.004710564822088627,74
006,0013,0.043839639384075674,val_loss,0.004789505260272913,89
006,0014,0.1976640651584992,val_loss,0.004719912378891442,54
006,0015,0.033040688777775495,val_loss,0.004781058850526156,138
006,0016,0.04061548753263159,val_loss,0.004710910860697331,122
006,0017,0.03233538445229815,val_loss,0.0047652002360560105,113
006,0018,0.1977917235229425,val_loss,0.004937611479335151,42
006,0019,0.03288510344747784,val_loss,0.004698703414218889,119
006,0020,0.19955023439514757,val_loss,0.005152299820086888,14
006,0021,0.06562750448444646,val_loss,0.004730893828553626,96
006,0022,0.04061548753263159,val_loss,0.004710910860697331,144
006,0023,0.19240248849101166,val_loss,0.005168921651691313,30
006,0024,0.1976640651584992,val_loss,0.004719912378891442,42
006,0025,0.18973626541443905,val_loss,0.004983564609676224,66
006,0026,0.1976640651584992,val_loss,0.004719912378891442,20
006,0027,0.03233538445229815,val_loss,0.0047652002360560105,98
006,0028,0.03233538445229815,val_loss,0.0047652002360560105,184
006,0029,0.1976640651584992,val_loss,0.004719912378891442,56
006,0030,0.03288510344747784,val_loss,0.004698703414218889,71
006,0031,0.05519367608184408,val_loss,0.004710564822088627,45
006,0032,0.04810982873065216,val_loss,0.004754349262576172,52
006,0033,0.03233538445229815,val_loss,0.0047652002360560105,125
006,0034,0.05519367608184408,val_loss,0.004710564822088627,105
006,0035,0.045888268110744326,val_loss,0.004806146099198877,35
006,0036,0.04061548753263159,val_loss,0.004710910860697331,107
006,0037,0.17867192936416526,val_loss,0.005082951551028225,48
006,0038,0.03233538445229815,val_loss,0.0047652002360560105,168
006,0039,0.03160259576802229,val_loss,0.0048100656808683405,115
007,0000,0.05519367608184408,val_loss,0.004710564822088627,105
007,0001,0.1976640651584992,val_loss,0.004719912378891442,48
007,0002,0.05519367608184408,val_loss,0.004710564822088627,107
007,0003,0.05519367608184408,val_loss,0.004710564822088627,87
007,0004,0.03288510344747784,val_loss,0.004698703414218889,115
007,0005,0.0341509858108273,val_loss,0.0048196832171559165,123
007,0006,0.03288510344747784,val_loss,0.004698703414218889,127
007,0007,0.21331979702059528,val_loss,0.0050060388978898605,34
007,0008,0.042811953545668614,val_loss,0.004807062534417498,106
007,0009,0.03288510344747784,val_loss,0.004698703414218889,103
007,0010,0.192384159023375,val_loss,0.005168895085870255,38
007,0011,0.1976640651584992,val_loss,0.004719912378891442,43
007,0012,0.04061548753263159,val_loss,0.004710910860697331,119
007,0013,0.02487066270561425,val_loss,0.004716326745650656,113
007,0014,0.06392282447724343,val_loss,0.00472437663249876,92
007,0015,0.04658129133922125,val_loss,0.004760643885014512,87
007,0016,0.0630821643016834,val_loss,0.004730561321141298,116
007,0017,0.05519367608184408,val_loss,0.004710564822088627,89
007,0018,0.20932997643655168,val_loss,0.005105381592093537,63
007,0019,0.03288510344747784,val_loss,0.004698703414218889,105
007,0020,0.05519367608184408,val_loss,0.004710564822088627,84
007,0021,0.03055995129880105,val_loss,0.004793649425847068,105
007,0022,0.04061548753263159,val_loss,0.004710910860697331,133
007,0023,0.05409500591318525,val_loss,0.004819843449583405,78
007,0024,0.05519367608184408,val_loss,0.004710564822088627,94
007,0025,0.1976640651584992,val_loss,0.004719912378891442,51
007,0026,0.03288510344747784,val_loss,0.004698703414218889,133
007,0027,0.024396886568261597,val_loss,0.004802740648418536,149
007,0028,0.03356089067841172,val_loss,0.004748624602158243,111
007,0029,0.03288510344747784,val_loss,0.004698703414218889,120
007,0030,0.03288510344747784,val_loss,0.004698703414218889,124
007,0031,0.06646575011856251,val_loss,0.004954756814775926,67
007,0032,0.05519367608184408,val_loss,0.004710564822088627,74
007,0033,0.043084121826847975,val_loss,0.004936215128515846,62
007,0034,0.05519367608184408,val_loss,0.004710564822088627,108
007,0035,0.05519367608184408,val_loss,0.004710564822088627,89
007,0036,0.05519367608184408,val_loss,0.004710564822088627,101
007,0037,0.05519367608184408,val_loss,0.004710564822088627,85
007,0038,0.05519367608184408,val_loss,0.004710564822088627,75
007,0039,0.05519367608184408,val_loss,0.004710564822088627,88
008,0000,0.03356265579821219,val_loss,0.004755202423631067,119
008,0001,0.05519367608184408,val_loss,0.004710564822088627,86
008,0002,0.05519367608184408,val_loss,0.004710564822088627,73
008,0003,0.06389596262199364,val_loss,0.004684421902503693,105
008,0004,0.033540426857505426,val_loss,0.004776990964517165,146
008,0005,0.05519367608184408,val_loss,0.004710564822088627,70
008,0006,0.03288510344747784,val_loss,0.004698703414218889,131
008,0007,0.06491814604568111,val_loss,0.004730668370108234,93
008,0008,0.04593558072736324,val_loss,0.004692658990580519,109
008,0009,0.03288510344747784,val_loss,0.004698703414218889,119
008,0010,0.03288510344747784,val_loss,0.004698703414218889,109
008,0011,0.05519367608184408,val_loss,0.004710564822088627,99
008,0012,0.060171038105405125,val_loss,0.004764460168542091,127
008,0013,0.04061548753263159,val_loss,0.004710910860697331,98
008,0014,0.03288510344747784,val_loss,0.004698703414218889,104
008,0015,0.036504704566952,val_loss,0.004871608292706641,71
008,0016,0.05133705188954274,val_loss,0.004690331943076935,60
008,0017,0.03288510344747784,val_loss,0.004698703414218889,145
008,0018,0.03288510344747784,val_loss,0.004698703414218889,125
008,0019,0.05519367608184408,val_loss,0.004710564822088627,75
008,0020,0.035543194514121315,val_loss,0.004637943418457802,117
008,0021,0.028531599641985192,val_loss,0.004826429920614478,126
008,0022,0.029125057190488877,val_loss,0.004764454074516081,112
008,0023,0.03288510344747784,val_loss,0.004698703414218889,111
008,0024,0.03288510344747784,val_loss,0.004698703414218889,112
008,0025,0.054224031268202064,val_loss,0.004680943138548808,86
008,0026,0.049201913843765085,val_loss,0.004635692779292646,109
008,0027,0.03309054974187134,val_loss,0.004790155126930936,126
008,0028,0.016541791592445607,val_loss,0.0050362857185212995,127
008,0029,0.03288510344747784,val_loss,0.004698703414218889,131
008,0030,0.03288510344747784,val_loss,0.004698703414218889,119
008,0031,0.03288510344747784,val_loss,0.004698703414218889,115
008,0032,0.05519367608184408,val_loss,0.004710564822088627,83
008,0033,0.03288510344747784,val_loss,0.004698703414218889,95
008,0034,0.04023537278839055,val_loss,0.004741249043094526,83
008,0035,0.012235985140502247,val_loss,0.005147673315271863,121
008,0036,0.05443450645309116,val_loss,0.004747522642814686,75
008,0037,0.05133705188954274,val_loss,0.004690331943076935,108
008,0038,0.026289241422949756,val_loss,0.004840630098572637,88
008,0039,0.05519367608184408,val_loss,0.004710564822088627,85
009,0000,0.06389596262199364,val_loss,0.004684421902503693,82
009,0001,0.049201913843765085,val_loss,0.004635692779292646,105
009,0002,0.05133705188954274,val_loss,0.004690331943076935,70
009,0003,0.06389596262199364,val_loss,0.004684421902503693,64
009,0004,0.05133705188954274,val_loss,0.004690331943076935,80
009,0005,0.03288510344747784,val_loss,0.004698703414218889,92
009,0006,0.03288510344747784,val_loss,0.004698703414218889,98
009,0007,0.049201913843765085,val_loss,0.004635692779292646,92
009,0008,0.049201913843765085,val_loss,0.004635692779292646,85
009,0009,0.03288510344747784,val_loss,0.004698703414218889,109
009,0010,0.03288510344747784,val_loss,0.004698703414218889,97
009,0011,0.046809407103647435,val_loss,0.00469862757054572,76
009,0012,0.03288510344747784,val_loss,0.004698703414218889,98
009,0013,0.030725726737365157,val_loss,0.004738459389369763,119
009,0014,0.06713316764821335,val_loss,0.004701720096693472,55
009,0015,0.05587538530373363,val_loss,0.004603471054312972,89
009,0016,0.047105250268077103,val_loss,0.004750470974456808,80
009,0017,0.05133705188954274,val_loss,0.004690331943076935,80
009,0018,0.0371388537291317,val_loss,0.00476866186398319,112
009,0019,0.03288510344747784,val_loss,0.004698703414218889,122
009,0020,0.040858431565753084,val_loss,0.004670769942317473,95
009,0021,0.03288510344747784,val_loss,0.004698703414218889,109
009,0022,0.054224031268202064,val_loss,0.004680943138548808,89
009,0023,0.04790628613892421,val_loss,0.004761929531893509,90
009,0024,0.01678803223323748,val_loss,0.00499196207917276,92
009,0025,0.03288510344747784,val_loss,0.004698703414218889,89
009,0026,0.03288510344747784,val_loss,0.004698703414218889,101
009,0027,0.04834492876291997,val_loss,0.004867690921152249,104
009,0028,0.03288510344747784,val_loss,0.004698703414218889,93
009,0029,0.06389596262199364,val_loss,0.004684421902503693,103
009,0030,0.04394425695601221,val_loss,0.004898957866548707,70
009,0031,0.03288510344747784,val_loss,0.004698703414218889,112
009,0032,0.03288510344747784,val_loss,0.004698703414218889,106
009,0033,0.03288510344747784,val_loss,0.004698703414218889,126
009,0034,0.03288510344747784,val_loss,0.004698703414218889,91
009,0035,0.03139011285469347,val_loss,0.004883348272003013,90
009,0036,0.0328861047061054,val_loss,0.0047787245243985955,105
009,0037,0.03288510344747784,val_loss,0.004698703414218889,95
009,0038,0.05133705188954274,val_loss,0.004690331943076935,75
009,0039,0.03288510344747784,val_loss,0.004698703414218889,92
010,0000,0.054224031268202064,val_loss,0.004680943138548808,139
010,0001,0.05036262819950403,val_loss,0.004748132097288406,120
010,0002,0.021752435552677647,val_loss,0.004899116309020524,86
010,0003,0.03288510344747784,val_loss,0.004698703414218889,117
010,0004,0.06389596262199364,val_loss,0.004684421902503693,122
010,0005,0.05133705188954274,val_loss,0.004690331943076935,50
010,0006,0.09387848234207297,val_loss,0.004689784047895231,88
010,0007,0.049201913843765085,val_loss,0.004635692779292646,127
010,0008,0.0391900840047916,val_loss,0.0048236370247962046,111
010,0009,0.03288510344747784,val_loss,0.004698703414218889,129
010,0010,0.05133705188954274,val_loss,0.004690331943076935,107
010,0011,0.03288510344747784,val_loss,0.004698703414218889,73
010,0012,0.05133705188954274,val_loss,0.004690331943076935,97
010,0013,0.0674287744523704,val_loss,0.004814405685457099,78
010,0014,0.031876923179523835,val_loss,0.004802647164648441,100
010,0015,0.040858431565753084,val_loss,0.004670769942317473,111
010,0016,0.054224031268202064,val_loss,0.004680943138548808,89
010,0017,0.0670485177374988,val_loss,0.004693678414311914,113
010,0018,0.054224031268202064,val_loss,0.004680943138548808,130
010,0019,0.054224031268202064,val_loss,0.004680943138548808,127
010,0020,0.06389596262199364,val_loss,0.004684421902503693,111
010,0021,0.030712993358317838,val_loss,0.004793096398215694,110
010,0022,0.011407458370652108,val_loss,0.005164579959483852,108
010,0023,0.05133705188954274,val_loss,0.004690331943076935,106
010,0024,0.06389596262199364,val_loss,0.004684421902503693,116
010,0025,0.054224031268202064,val_loss,0.004680943138548808,104
010,0026,0.046698664289582706,val_loss,0.00476690061293917,123
010,0027,0.054224031268202064,val_loss,0.004680943138548808,118
010,0028,0.03645558685804368,val_loss,0.004792701873068832,142
010,0029,0.049201913843765085,val_loss,0.004635692779292646,139
010,0030,0.03288510344747784,val_loss,0.004698703414218889,140
010,0031,0.05133705188954274,val_loss,0.004690331943076935,102
010,0032,0.054224031268202064,val_loss,0.004680943138548808,131
010,0033,0.06194364166788087,val_loss,0.004787462284595382,83
010,0034,0.03838652110431442,val_loss,0.0047830914401594555,60
010,0035,0.049201913843765085,val_loss,0.004635692779292646,140
010,0036,0.05133705188954274,val_loss,0.004690331943076935,107
010,0037,0.050581905749069296,val_loss,0.0047179108839993785,131
010,0038,0.06389596262199364,val_loss,0.004684421902503693,115
010,0039,0.04433969853561087,val_loss,0.004685290518770471,110
